"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 16:42:12
"Stop Time:"; 16:42:32

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";35            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000434;-0.0085078;;16:42:12:095
-0.000579;-0.0085077;;16:42:12:696
-0.000326;-0.0085078;;16:42:13:297
0.137457;-0.0085079;;16:42:13:898
0.161152;-0.0085079;;16:42:14:499
0.335311;-0.0085074;;16:42:15:100
0.688132;-0.0085076;;16:42:15:701
0.700733;-0.0085075;;16:42:16:302
1.006906;-0.0085076;;16:42:16:903
1.243792;-0.0085072;;16:42:17:504
1.227366;-0.0085071;;16:42:18:105
1.298889;-0.0085075;;16:42:18:706
1.387569;-0.0085074;;16:42:19:307
1.443086;-0.0085075;;16:42:19:908
1.501337;-0.0085075;;16:42:20:509
1.593343;-0.0085074;;16:42:21:110
1.665097;-0.0085074;;16:42:21:711
1.723971;-0.0085070;;16:42:22:312
1.779459;-0.0085073;;16:42:22:913
1.859730;-0.0085073;;16:42:23:514
1.942445;-0.0085074;;16:42:24:115
2.030094;-0.0085073;;16:42:24:716
2.072283;-0.0085072;;16:42:25:317
2.169698;-0.0085072;;16:42:25:918
2.260985;-0.0085069;;16:42:26:519
2.307020;-0.0085068;;16:42:27:120
2.375105;-0.0085067;;16:42:27:721
2.448844;-0.0085067;;16:42:28:322
2.523275;-0.0085068;;16:42:28:923
2.544858;-0.0085068;;16:42:29:524
2.524667;-0.0085070;;16:42:30:125
2.510501;-0.0085068;;16:42:30:726
2.497152;-0.0085058;;16:42:31:327
2.486122;-0.0085067;;16:42:31:928
2.476071;-0.0085066;;16:42:32:529
