"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 17:35:59
"Stop Time:"; 17:36:18

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";34            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000540;-0.0084247;;17:35:59:082
0.000509;-0.0084246;;17:35:59:683
0.000480;-0.0084246;;17:36:00:284
0.000456;-0.0084243;;17:36:00:885
0.000435;-0.0084244;;17:36:01:486
0.000413;-0.0084240;;17:36:02:087
0.297036;-0.0084241;;17:36:02:688
0.374134;-0.0084241;;17:36:03:289
0.445680;-0.0084242;;17:36:03:890
0.463186;-0.0084240;;17:36:04:491
0.618492;-0.0084239;;17:36:05:092
0.687662;-0.0084244;;17:36:05:693
0.705545;-0.0084242;;17:36:06:294
0.771345;-0.0084240;;17:36:06:895
0.863253;-0.0084241;;17:36:07:496
0.900748;-0.0084245;;17:36:08:097
0.916160;-0.0084246;;17:36:08:698
0.921233;-0.0084240;;17:36:09:299
0.941588;-0.0084242;;17:36:09:900
0.966842;-0.0084242;;17:36:10:501
0.985676;-0.0084245;;17:36:11:102
0.987796;-0.0084243;;17:36:11:703
1.017231;-0.0084244;;17:36:12:304
1.086166;-0.0084240;;17:36:12:905
1.072482;-0.0084243;;17:36:13:506
1.111710;-0.0084240;;17:36:14:107
1.137760;-0.0084240;;17:36:14:708
1.147834;-0.0084237;;17:36:15:309
1.180532;-0.0084237;;17:36:15:910
1.210555;-0.0084238;;17:36:16:511
0.751387;-0.0084234;;17:36:17:112
0.747177;-0.0084233;;17:36:17:713
0.745641;-0.0084232;;17:36:18:314
0.744310;-0.0084237;;17:36:18:915
