"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 17:27:30
"Stop Time:"; 17:27:39

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";16            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000052;-0.0084302;;17:27:30:103
-0.000052;-0.0084304;;17:27:30:704
-0.000051;-0.0084301;;17:27:31:305
0.171987;-0.0084303;;17:27:31:906
0.294695;-0.0084304;;17:27:32:507
0.560898;-0.0084304;;17:27:33:108
0.621133;-0.0084304;;17:27:33:709
0.690402;-0.0084300;;17:27:34:310
0.710951;-0.0084301;;17:27:34:911
0.902614;-0.0084303;;17:27:35:512
0.964809;-0.0084303;;17:27:36:113
0.983341;-0.0084304;;17:27:36:714
0.886641;-0.0084303;;17:27:37:315
0.857931;-0.0084302;;17:27:37:916
0.848537;-0.0084302;;17:27:38:517
0.842247;-0.0084303;;17:27:39:118
