BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;0;24;24;0
1650;0;3;3;0
2750;0;0;0;0
3850;1;0;0;1
4950;0;0;0;0
6050;0;1;1;0
7150;0;0;0;0
8250;1;0;0;1
9350;1;1;1;1
10450;0;0;0;0
11550;1;0;0;1
12650;1;0;0;1
13750;1;2;2;1
14850;0;0;0;0
15950;1;0;0;1
17050;4;1;1;4
18150;1;1;1;1
19250;1;0;0;1
20350;0;1;1;0
21450;0;0;0;0
22550;0;0;0;0
23650;0;1;1;0
24750;1;2;2;1
25850;1;0;0;1
26950;1;0;0;1
28050;2;0;0;2
29150;0;0;0;0
30250;0;1;1;0
31350;1;0;0;1
32450;1;2;2;1
33550;0;2;2;0
34650;0;0;0;0
35750;0;0;0;0
36850;0;0;0;0
37950;1;2;2;1
39050;0;0;0;0
40150;1;1;1;1
41250;1;0;0;1
42350;0;1;1;0
43450;0;0;0;0
44550;0;0;0;0
45650;0;0;0;0
46750;0;1;1;0
47850;0;0;0;0
48950;1;0;0;1
50050;0;0;0;0
51150;0;0;0;0
52250;0;0;0;0
53350;1;1;1;1
54450;2;1;1;2
55550;0;1;1;0
56650;2;1;1;2
57750;1;1;1;1
58850;1;0;0;1
59950;0;2;2;0
61050;0;0;0;0
62150;0;0;0;0
63250;1;0;0;1
64350;1;3;3;1
65450;1;1;1;1
66550;0;0;0;0
67650;0;1;1;0
68750;0;0;0;0
69850;0;0;0;0
70950;0;0;0;0
72050;1;1;1;1
73150;0;1;1;0
74250;2;1;1;2
75350;0;0;0;0
76450;1;0;0;1
77550;1;0;0;1
78650;0;1;1;0
79750;1;0;0;1
80850;3;0;0;3
81950;2;3;3;2
83050;0;2;2;0
84150;1;2;2;1
85250;1;0;0;1
86350;1;2;2;1
87450;0;0;0;0
88550;0;1;1;0
89650;0;0;0;0
90750;2;0;0;2
91850;1;1;1;1
92950;0;0;0;0
94050;0;0;0;0
95150;0;1;1;0
96250;0;0;0;0
97350;1;0;0;1
98450;1;1;1;1
99550;2;0;0;2
