BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;648;13228;13228;648
1650;16;1751;1751;16
2750;16;45;45;16
3850;17;26;26;17
4950;14;12;12;14
6050;9;13;13;9
7150;15;18;18;15
8250;15;14;14;15
9350;11;15;15;11
10450;11;20;20;11
11550;10;8;8;10
12650;16;18;18;16
13750;10;7;7;10
14850;17;10;10;17
15950;10;5;5;10
17050;9;10;10;9
18150;14;12;12;14
19250;22;7;7;22
20350;16;10;10;16
21450;11;12;12;11
22550;13;12;12;13
23650;8;12;12;8
24750;9;6;6;9
25850;13;11;11;13
26950;14;12;12;14
28050;16;13;13;16
29150;15;12;12;15
30250;10;14;14;10
31350;13;9;9;13
32450;16;5;5;16
33550;11;12;12;11
34650;15;13;13;15
35750;17;10;10;17
36850;10;10;10;10
37950;9;5;5;9
39050;15;16;16;15
40150;12;12;12;12
41250;13;12;12;13
42350;17;13;13;17
43450;29;13;13;29
44550;49;15;15;49
45650;25;14;14;25
46750;17;46;46;17
47850;20;45;45;20
48950;37;8;8;37
50050;36;20;20;36
51150;23;27;27;23
52250;37;18;18;37
53350;82;24;24;82
54450;57;33;33;57
55550;55;47;47;55
56650;44;47;47;44
57750;48;38;38;48
58850;28;41;41;28
59950;28;32;32;28
61050;30;32;32;30
62150;23;13;13;23
63250;25;24;24;25
64350;28;25;25;28
65450;16;13;13;16
66550;14;22;22;14
67650;17;10;10;17
68750;11;14;14;11
69850;20;4;4;20
70950;14;14;14;14
72050;12;12;12;12
73150;12;7;7;12
74250;7;12;12;7
75350;14;14;14;14
76450;8;11;11;8
77550;18;15;15;18
78650;13;12;12;13
79750;16;9;9;16
80850;22;17;17;22
81950;11;13;13;11
83050;15;12;12;15
84150;8;11;11;8
85250;11;11;11;11
86350;14;13;13;14
87450;12;8;8;12
88550;14;11;11;14
89650;9;5;5;9
90750;14;18;18;14
91850;17;12;12;17
92950;12;7;7;12
94050;10;14;14;10
95150;13;16;16;13
96250;11;8;8;11
97350;6;12;12;6
98450;12;10;10;12
99550;14;13;13;14
