BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;437;9767;9767;437
1650;17;1215;1215;17
2750;11;36;36;11
3850;15;10;10;15
4950;13;14;14;13
6050;11;8;8;11
7150;9;9;9;9
8250;8;11;11;8
9350;11;8;8;11
10450;15;11;11;15
11550;6;9;9;6
12650;8;14;14;8
13750;9;11;11;9
14850;13;8;8;13
15950;9;14;14;9
17050;7;12;12;7
18150;9;10;10;9
19250;8;13;13;8
20350;9;12;12;9
21450;12;9;9;12
22550;7;4;4;7
23650;9;8;8;9
24750;5;5;5;5
25850;7;11;11;7
26950;8;11;11;8
28050;4;9;9;4
29150;7;10;10;7
30250;9;10;10;9
31350;12;9;9;12
32450;8;1;1;8
33550;14;9;9;14
34650;8;6;6;8
35750;10;10;10;10
36850;8;14;14;8
37950;9;8;8;9
39050;5;10;10;5
40150;8;8;8;8
41250;8;7;7;8
42350;17;8;8;17
43450;23;3;3;23
44550;22;9;9;22
45650;14;10;10;14
46750;13;25;25;13
47850;9;29;29;9
48950;31;11;11;31
50050;31;13;13;31
51150;19;36;36;19
52250;29;12;12;29
53350;49;18;18;49
54450;46;43;43;46
55550;49;30;30;49
56650;34;28;28;34
57750;28;28;28;28
58850;26;29;29;26
59950;16;24;24;16
61050;13;21;21;13
62150;21;20;20;21
63250;12;16;16;12
64350;11;16;16;11
65450;14;13;13;14
66550;18;18;18;18
67650;13;7;7;13
68750;14;10;10;14
69850;7;10;10;7
70950;10;10;10;10
72050;13;11;11;13
73150;5;6;6;5
74250;9;4;4;9
75350;9;7;7;9
76450;11;4;4;11
77550;11;15;15;11
78650;11;10;10;11
79750;12;18;18;12
80850;11;12;12;11
81950;8;8;8;8
83050;11;5;5;11
84150;16;5;5;16
85250;10;11;11;10
86350;13;8;8;13
87450;4;4;4;4
88550;6;10;10;6
89650;7;15;15;7
90750;12;19;19;12
91850;10;5;5;10
92950;9;9;9;9
94050;15;11;11;15
95150;15;13;13;15
96250;7;12;12;7
97350;7;11;11;7
98450;11;13;13;11
99550;11;7;7;11
