BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;1;26;26;1
1650;1;3;3;1
2750;2;0;0;2
3850;0;2;2;0
4950;0;3;3;0
6050;1;1;1;1
7150;1;1;1;1
8250;2;5;5;2
9350;0;1;1;0
10450;1;0;0;1
11550;0;0;0;0
12650;0;0;0;0
13750;0;2;2;0
14850;0;0;0;0
15950;0;0;0;0
17050;0;1;1;0
18150;0;0;0;0
19250;0;1;1;0
20350;0;0;0;0
21450;1;2;2;1
22550;0;0;0;0
23650;0;2;2;0
24750;0;2;2;0
25850;1;0;0;1
26950;0;1;1;0
28050;2;1;1;2
29150;0;0;0;0
30250;0;1;1;0
31350;1;0;0;1
32450;0;0;0;0
33550;0;0;0;0
34650;1;0;0;1
35750;3;0;0;3
36850;1;0;0;1
37950;1;0;0;1
39050;1;0;0;1
40150;0;3;3;0
41250;4;1;1;4
42350;0;1;1;0
43450;0;1;1;0
44550;2;0;0;2
45650;0;0;0;0
46750;1;1;1;1
47850;1;0;0;1
48950;0;0;0;0
50050;0;0;0;0
51150;0;0;0;0
52250;0;0;0;0
53350;2;2;2;2
54450;1;0;0;1
55550;1;1;1;1
56650;0;2;2;0
57750;0;0;0;0
58850;1;1;1;1
59950;0;1;1;0
61050;0;2;2;0
62150;2;1;1;2
63250;0;0;0;0
64350;1;1;1;1
65450;0;1;1;0
66550;0;1;1;0
67650;0;1;1;0
68750;1;1;1;1
69850;2;0;0;2
70950;1;0;0;1
72050;1;3;3;1
73150;0;0;0;0
74250;2;1;1;2
75350;1;0;0;1
76450;0;0;0;0
77550;0;1;1;0
78650;0;0;0;0
79750;1;2;2;1
80850;1;0;0;1
81950;0;2;2;0
83050;0;1;1;0
84150;0;1;1;0
85250;0;0;0;0
86350;1;1;1;1
87450;1;1;1;1
88550;1;0;0;1
89650;2;1;1;2
90750;0;0;0;0
91850;0;2;2;0
92950;1;1;1;1
94050;1;2;2;1
95150;1;1;1;1
96250;0;0;0;0
97350;2;1;1;2
98450;0;0;0;0
99550;0;1;1;0
