"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 13:18:42
"Stop Time:"; 13:18:58

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";28            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000067;-0.0084126;;13:18:42:347
0.000067;-0.0084126;;13:18:42:948
0.000066;-0.0084126;;13:18:43:549
0.000062;-0.0084128;;13:18:44:150
0.000061;-0.0084125;;13:18:44:751
0.103651;-0.0084126;;13:18:45:352
0.113281;-0.0084125;;13:18:45:953
0.260005;-0.0084122;;13:18:46:554
0.282270;-0.0084123;;13:18:47:155
0.315097;-0.0084124;;13:18:47:756
0.429537;-0.0084123;;13:18:48:357
0.459557;-0.0084122;;13:18:48:958
0.477710;-0.0084124;;13:18:49:559
0.580702;-0.0084124;;13:18:50:160
0.651118;-0.0084120;;13:18:50:761
0.672614;-0.0084124;;13:18:51:362
0.696396;-0.0084120;;13:18:51:963
0.840204;-0.0084120;;13:18:52:564
0.902358;-0.0084124;;13:18:53:165
0.922746;-0.0084124;;13:18:53:766
0.976352;-0.0084124;;13:18:54:367
1.027585;-0.0084128;;13:18:54:968
1.045553;-0.0084120;;13:18:55:569
1.034796;-0.0084123;;13:18:56:170
1.026640;-0.0084123;;13:18:56:771
1.020702;-0.0084123;;13:18:57:372
1.016150;-0.0084125;;13:18:57:973
1.012517;-0.0084128;;13:18:58:574
