"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 13:32:55
"Stop Time:"; 13:33:14

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";33            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000170;-0.0084095;;13:32:55:415
0.000168;-0.0084089;;13:32:56:016
0.000166;-0.0084089;;13:32:56:617
0.000182;-0.0084089;;13:32:57:218
-0.002349;-0.0084092;;13:32:57:819
0.001903;-0.0084094;;13:32:58:420
-0.002349;-0.0084091;;13:32:59:021
-0.002221;-0.0084094;;13:32:59:622
-0.002352;-0.0084094;;13:33:00:223
-0.002358;-0.0084093;;13:33:00:824
-0.002244;-0.0084095;;13:33:01:425
0.135204;-0.0084093;;13:33:02:026
0.373787;-0.0084093;;13:33:02:627
0.354258;-0.0084095;;13:33:03:228
0.297022;-0.0084096;;13:33:03:829
0.177489;-0.0084093;;13:33:04:430
0.281094;-0.0084095;;13:33:05:031
0.296676;-0.0084095;;13:33:05:632
0.599803;-0.0084096;;13:33:06:233
0.597877;-0.0084095;;13:33:06:834
0.613854;-0.0084092;;13:33:07:435
0.656847;-0.0084094;;13:33:08:036
0.662359;-0.0084094;;13:33:08:637
0.657874;-0.0084091;;13:33:09:238
0.701205;-0.0084091;;13:33:09:839
0.702229;-0.0084095;;13:33:10:440
0.607668;-0.0084096;;13:33:11:041
0.629234;-0.0084097;;13:33:11:642
0.578055;-0.0084095;;13:33:12:243
0.663588;-0.0084093;;13:33:12:844
0.646473;-0.0084092;;13:33:13:445
0.664756;-0.0084092;;13:33:14:046
0.663483;-0.0084090;;13:33:14:647
