"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 13:15:34
"Stop Time:"; 13:15:53

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";31            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000056;-0.0084147;;13:15:34:439
0.000055;-0.0084146;;13:15:35:040
0.112402;-0.0084148;;13:15:35:641
0.021020;-0.0084148;;13:15:36:242
0.217293;-0.0084147;;13:15:36:843
0.266280;-0.0084146;;13:15:37:444
0.306966;-0.0084141;;13:15:38:045
0.392590;-0.0084145;;13:15:38:646
0.470243;-0.0084144;;13:15:39:247
0.552995;-0.0084141;;13:15:39:848
0.599178;-0.0084142;;13:15:40:449
0.629265;-0.0084141;;13:15:41:050
0.676592;-0.0084143;;13:15:41:651
0.691494;-0.0084143;;13:15:42:252
0.732670;-0.0084140;;13:15:42:853
0.787750;-0.0084144;;13:15:43:454
0.845161;-0.0084143;;13:15:44:055
0.878126;-0.0084140;;13:15:44:656
0.910387;-0.0084141;;13:15:45:257
0.928892;-0.0084143;;13:15:45:858
0.963370;-0.0084141;;13:15:46:459
0.988539;-0.0084143;;13:15:47:060
1.072354;-0.0084138;;13:15:47:661
1.105614;-0.0084139;;13:15:48:262
1.137609;-0.0084143;;13:15:48:863
1.172827;-0.0084143;;13:15:49:464
1.201303;-0.0084142;;13:15:50:065
1.191635;-0.0084143;;13:15:50:666
1.183965;-0.0084143;;13:15:51:267
1.177900;-0.0084144;;13:15:51:868
1.173040;-0.0084144;;13:15:52:469
