"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 13:49:30
"Stop Time:"; 13:49:53

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";38            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000197;-0.0084080;;13:49:30:209
0.000220;-0.0084080;;13:49:30:810
0.000204;-0.0084082;;13:49:31:411
0.119296;-0.0084084;;13:49:32:012
0.229966;-0.0084084;;13:49:32:613
0.277625;-0.0084084;;13:49:33:214
0.319675;-0.0084085;;13:49:33:815
0.444842;-0.0084084;;13:49:34:416
0.461489;-0.0084081;;13:49:35:017
0.549222;-0.0084084;;13:49:35:618
0.593883;-0.0084084;;13:49:36:219
0.659396;-0.0084083;;13:49:36:820
0.674267;-0.0084082;;13:49:37:421
0.705085;-0.0084082;;13:49:38:022
0.843687;-0.0084080;;13:49:38:623
0.903843;-0.0084080;;13:49:39:224
0.946179;-0.0084080;;13:49:39:825
0.946675;-0.0084083;;13:49:40:426
1.001236;-0.0084079;;13:49:41:027
1.108783;-0.0084081;;13:49:41:628
1.136013;-0.0084083;;13:49:42:229
1.174236;-0.0084083;;13:49:42:830
1.193150;-0.0084083;;13:49:43:431
1.267712;-0.0084083;;13:49:44:032
1.306252;-0.0084083;;13:49:44:633
1.349798;-0.0084081;;13:49:45:234
1.395777;-0.0084079;;13:49:45:835
1.427526;-0.0084082;;13:49:46:436
1.441674;-0.0084080;;13:49:47:037
1.506016;-0.0084081;;13:49:47:638
1.569590;-0.0084082;;13:49:48:239
1.616438;-0.0084081;;13:49:48:840
1.669100;-0.0084081;;13:49:49:441
1.695703;-0.0084077;;13:49:50:042
0.479562;-0.0084078;;13:49:50:643
0.370588;-0.0084080;;13:49:51:244
0.360590;-0.0084079;;13:49:51:845
0.357635;-0.0084082;;13:49:52:446
