"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 13:24:17
"Stop Time:"; 13:24:34

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";30            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000089;-0.0084101;;13:24:17:223
0.000075;-0.0084104;;13:24:17:824
-0.000380;-0.0084104;;13:24:18:425
-0.000933;-0.0084104;;13:24:19:026
-0.000092;-0.0084106;;13:24:19:627
-0.001917;-0.0084101;;13:24:20:228
0.074619;-0.0084104;;13:24:20:829
0.124322;-0.0084104;;13:24:21:430
0.235459;-0.0084105;;13:24:22:031
0.272115;-0.0084101;;13:24:22:632
0.318307;-0.0084101;;13:24:23:233
0.389982;-0.0084105;;13:24:23:834
0.428925;-0.0084104;;13:24:24:435
0.489885;-0.0084103;;13:24:25:036
0.574115;-0.0084105;;13:24:25:637
0.587919;-0.0084104;;13:24:26:238
0.663988;-0.0084105;;13:24:26:839
0.689737;-0.0084103;;13:24:27:440
0.760447;-0.0084103;;13:24:28:041
0.809564;-0.0084103;;13:24:28:642
0.877828;-0.0084101;;13:24:29:243
0.855450;-0.0084104;;13:24:29:844
0.840533;-0.0084102;;13:24:30:445
0.830123;-0.0084100;;13:24:31:046
0.822839;-0.0084103;;13:24:31:647
0.817651;-0.0084104;;13:24:32:248
0.813760;-0.0084104;;13:24:32:849
0.810856;-0.0084101;;13:24:33:450
0.808667;-0.0084101;;13:24:34:051
0.807174;-0.0084097;;13:24:34:652
