"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 13:19:55
"Stop Time:"; 13:20:12

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";30            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000024;-0.0084113;;13:19:55:332
0.000024;-0.0084113;;13:19:55:933
0.000025;-0.0084115;;13:19:56:534
0.000024;-0.0084113;;13:19:57:135
0.000024;-0.0084113;;13:19:57:736
0.000025;-0.0084110;;13:19:58:337
0.000025;-0.0084106;;13:19:58:938
0.000025;-0.0084109;;13:19:59:539
0.217889;-0.0084109;;13:20:00:140
0.241459;-0.0084110;;13:20:00:741
0.259137;-0.0084117;;13:20:01:342
0.287794;-0.0084117;;13:20:01:943
0.305967;-0.0084117;;13:20:02:544
0.370832;-0.0084115;;13:20:03:145
0.393619;-0.0084114;;13:20:03:746
0.457756;-0.0084114;;13:20:04:347
0.578125;-0.0084112;;13:20:04:948
0.560322;-0.0084115;;13:20:05:549
0.670667;-0.0084115;;13:20:06:150
0.726202;-0.0084115;;13:20:06:751
0.774110;-0.0084116;;13:20:07:352
0.897903;-0.0084115;;13:20:07:953
0.958493;-0.0084116;;13:20:08:554
0.993706;-0.0084116;;13:20:09:155
1.003934;-0.0084111;;13:20:09:756
0.990908;-0.0084115;;13:20:10:357
0.981489;-0.0084116;;13:20:10:958
0.974511;-0.0084116;;13:20:11:559
0.969234;-0.0084115;;13:20:12:160
0.965197;-0.0084115;;13:20:12:761
