"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 14:19:57
"Stop Time:"; 14:20:15

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";32            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000596;-0.0084076;;14:19:57:266
0.000596;-0.0084078;;14:19:57:867
0.000595;-0.0084078;;14:19:58:468
0.000591;-0.0084077;;14:19:59:069
0.000633;-0.0084076;;14:19:59:670
0.180774;-0.0084075;;14:20:00:271
0.208260;-0.0084080;;14:20:00:872
0.318539;-0.0084080;;14:20:01:473
0.302423;-0.0084079;;14:20:02:074
0.357656;-0.0084080;;14:20:02:675
0.402492;-0.0084077;;14:20:03:276
0.461397;-0.0084078;;14:20:03:877
0.465280;-0.0084077;;14:20:04:478
0.483707;-0.0084076;;14:20:05:079
0.565663;-0.0084074;;14:20:05:680
0.581308;-0.0084079;;14:20:06:281
0.599371;-0.0084079;;14:20:06:882
0.636621;-0.0084076;;14:20:07:483
0.657300;-0.0084075;;14:20:08:084
0.677780;-0.0084075;;14:20:08:685
0.684270;-0.0084072;;14:20:09:286
0.692521;-0.0084074;;14:20:09:887
0.714869;-0.0084075;;14:20:10:488
0.737332;-0.0084075;;14:20:11:089
0.788974;-0.0084075;;14:20:11:690
0.859333;-0.0084078;;14:20:12:291
0.891016;-0.0084079;;14:20:12:892
0.747041;-0.0084078;;14:20:13:493
0.529421;-0.0084075;;14:20:14:094
0.517896;-0.0084075;;14:20:14:695
0.511553;-0.0084077;;14:20:15:296
0.507066;-0.0084079;;14:20:15:897
