SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Dec 06 14:51:33 CET 2024
User: student
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR4C155
Integration Time (usec): 100000 (HR4C155)
Spectra Averaged: 1 (HR4C155)
Boxcar Smoothing: 0 (HR4C155)
Correct for Electrical Dark: No (HR4C155)
Strobe/Lamp Enabled: No (HR4C155)
Correct for Detector Non-linearity: No (HR4C155)
Correct for Stray Light: No (HR4C155)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
195.39	701.00
195.66	701.00
195.93	701.00
196.20	680.00
196.46	704.00
196.73	806.00
197.00	819.00
197.27	829.00
197.54	844.00
197.81	844.00
198.08	839.00
198.35	872.00
198.61	872.00
198.88	842.00
199.15	841.00
199.42	870.00
199.69	888.00
199.96	853.00
200.23	853.00
200.49	845.00
200.76	875.00
201.03	881.00
201.30	868.00
201.57	915.00
201.84	932.00
202.11	880.00
202.38	884.00
202.64	901.00
202.91	900.00
203.18	845.00
203.45	897.00
203.72	980.00
203.99	909.00
204.25	904.00
204.52	909.00
204.79	912.00
205.06	908.00
205.33	864.00
205.60	883.00
205.87	920.00
206.13	909.00
206.40	887.00
206.67	877.00
206.94	906.00
207.21	931.00
207.48	878.00
207.75	882.00
208.01	918.00
208.28	920.00
208.55	876.00
208.82	884.00
209.09	890.00
209.36	924.00
209.62	896.00
209.89	906.00
210.16	922.00
210.43	939.00
210.70	880.00
210.97	902.00
211.23	923.00
211.50	938.00
211.77	884.00
212.04	899.00
212.31	897.00
212.58	912.00
212.84	886.00
213.11	895.00
213.38	875.00
213.65	891.00
213.92	876.00
214.18	889.00
214.45	924.00
214.72	926.00
214.99	879.00
215.26	887.00
215.53	887.00
215.79	932.00
216.06	918.00
216.33	900.00
216.60	863.00
216.87	906.00
217.13	855.00
217.40	889.00
217.67	917.00
217.94	931.00
218.21	864.00
218.48	922.00
218.74	956.00
219.01	916.00
219.28	860.00
219.55	860.00
219.82	900.00
220.08	926.00
220.35	884.00
220.62	898.00
220.89	933.00
221.16	951.00
221.42	891.00
221.69	900.00
221.96	924.00
222.23	924.00
222.50	927.00
222.76	916.00
223.03	898.00
223.30	889.00
223.57	867.00
223.84	865.00
224.10	880.00
224.37	906.00
224.64	864.00
224.91	889.00
225.18	907.00
225.44	923.00
225.71	892.00
225.98	911.00
226.25	915.00
226.51	937.00
226.78	887.00
227.05	892.00
227.32	920.00
227.59	926.00
227.85	901.00
228.12	900.00
228.39	935.00
228.66	937.00
228.92	938.00
229.19	887.00
229.46	902.00
229.73	899.00
230.00	875.00
230.26	890.00
230.53	926.00
230.80	910.00
231.07	860.00
231.33	882.00
231.60	899.00
231.87	917.00
232.14	888.00
232.41	936.00
232.67	914.00
232.94	930.00
233.21	868.00
233.48	895.00
233.74	909.00
234.01	903.00
234.28	871.00
234.55	893.00
234.81	893.00
235.08	939.00
235.35	893.00
235.62	881.00
235.88	902.00
236.15	924.00
236.42	907.00
236.69	916.00
236.95	936.00
237.22	911.00
237.49	895.00
237.76	890.00
238.02	904.00
238.29	917.00
238.56	870.00
238.83	875.00
239.09	884.00
239.36	912.00
239.63	881.00
239.90	893.00
240.16	926.00
240.43	962.00
240.70	891.00
240.97	883.00
241.23	889.00
241.50	915.00
241.77	879.00
242.04	889.00
242.30	867.00
242.57	889.00
242.84	842.00
243.11	865.00
243.37	862.00
243.64	921.00
243.91	908.00
244.18	885.00
244.44	875.00
244.71	872.00
244.98	888.00
245.24	883.00
245.51	897.00
245.78	923.00
246.05	868.00
246.31	873.00
246.58	901.00
246.85	908.00
247.12	885.00
247.38	909.00
247.65	926.00
247.92	928.00
248.18	899.00
248.45	906.00
248.72	903.00
248.99	907.00
249.25	864.00
249.52	880.00
249.79	903.00
250.05	910.00
250.32	881.00
250.59	884.00
250.86	877.00
251.12	887.00
251.39	868.00
251.66	891.00
251.92	914.00
252.19	922.00
252.46	864.00
252.73	915.00
252.99	953.00
253.26	954.00
253.53	866.00
253.79	892.00
254.06	904.00
254.33	885.00
254.60	876.00
254.86	879.00
255.13	926.00
255.40	954.00
255.66	902.00
255.93	903.00
256.20	927.00
256.46	929.00
256.73	879.00
257.00	885.00
257.26	909.00
257.53	919.00
257.80	899.00
258.07	911.00
258.33	938.00
258.60	940.00
258.87	882.00
259.13	903.00
259.40	891.00
259.67	937.00
259.93	894.00
260.20	904.00
260.47	909.00
260.73	887.00
261.00	863.00
261.27	885.00
261.53	919.00
261.80	906.00
262.07	866.00
262.34	876.00
262.60	863.00
262.87	914.00
263.14	877.00
263.40	889.00
263.67	869.00
263.94	876.00
264.20	870.00
264.47	836.00
264.74	875.00
265.00	888.00
265.27	852.00
265.54	868.00
265.80	910.00
266.07	925.00
266.34	859.00
266.60	875.00
266.87	909.00
267.14	907.00
267.40	858.00
267.67	849.00
267.94	902.00
268.20	908.00
268.47	857.00
268.74	872.00
269.00	896.00
269.27	890.00
269.54	853.00
269.80	865.00
270.07	915.00
270.33	907.00
270.60	892.00
270.87	899.00
271.13	881.00
271.40	901.00
271.67	827.00
271.93	833.00
272.20	894.00
272.47	863.00
272.73	828.00
273.00	868.00
273.27	877.00
273.53	923.00
273.80	882.00
274.07	861.00
274.33	869.00
274.60	909.00
274.86	884.00
275.13	884.00
275.40	875.00
275.66	910.00
