SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Dec 06 14:54:52 CET 2024
User: student
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR4C155
Integration Time (usec): 100000 (HR4C155)
Spectra Averaged: 1 (HR4C155)
Boxcar Smoothing: 0 (HR4C155)
Correct for Electrical Dark: No (HR4C155)
Strobe/Lamp Enabled: No (HR4C155)
Correct for Detector Non-linearity: No (HR4C155)
Correct for Stray Light: No (HR4C155)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
195.39	707.00
195.66	707.00
195.93	707.00
196.20	681.00
196.46	724.00
196.73	821.00
197.00	831.00
197.27	828.00
197.54	859.00
197.81	846.00
198.08	850.00
198.35	862.00
198.61	884.00
198.88	858.00
199.15	849.00
199.42	856.00
199.69	873.00
199.96	851.00
200.23	872.00
200.49	880.00
200.76	866.00
201.03	883.00
201.30	868.00
201.57	930.00
201.84	919.00
202.11	862.00
202.38	898.00
202.64	911.00
202.91	914.00
203.18	849.00
203.45	923.00
203.72	1001.00
203.99	921.00
204.25	917.00
204.52	889.00
204.79	904.00
205.06	933.00
205.33	883.00
205.60	892.00
205.87	916.00
206.13	931.00
206.40	881.00
206.67	876.00
206.94	912.00
207.21	923.00
207.48	897.00
207.75	884.00
208.01	920.00
208.28	912.00
208.55	869.00
208.82	897.00
209.09	885.00
209.36	917.00
209.62	908.00
209.89	907.00
210.16	932.00
210.43	942.00
210.70	877.00
210.97	881.00
211.23	926.00
211.50	951.00
211.77	890.00
212.04	904.00
212.31	909.00
212.58	917.00
212.84	887.00
213.11	904.00
213.38	884.00
213.65	920.00
213.92	879.00
214.18	886.00
214.45	911.00
214.72	916.00
214.99	883.00
215.26	902.00
215.53	893.00
215.79	921.00
216.06	913.00
216.33	918.00
216.60	891.00
216.87	922.00
217.13	862.00
217.40	867.00
217.67	897.00
217.94	926.00
218.21	874.00
218.48	918.00
218.74	960.00
219.01	922.00
219.28	867.00
219.55	880.00
219.82	918.00
220.08	913.00
220.35	902.00
220.62	890.00
220.89	926.00
221.16	957.00
221.42	916.00
221.69	919.00
221.96	946.00
222.23	936.00
222.50	922.00
222.76	907.00
223.03	892.00
223.30	885.00
223.57	871.00
223.84	862.00
224.10	867.00
224.37	897.00
224.64	861.00
224.91	893.00
225.18	922.00
225.44	926.00
225.71	890.00
225.98	916.00
226.25	937.00
226.51	931.00
226.78	862.00
227.05	872.00
227.32	892.00
227.59	910.00
227.85	912.00
228.12	879.00
228.39	914.00
228.66	933.00
228.92	942.00
229.19	910.00
229.46	926.00
229.73	897.00
230.00	884.00
230.26	919.00
230.53	927.00
230.80	907.00
231.07	853.00
231.33	876.00
231.60	906.00
231.87	926.00
232.14	899.00
232.41	943.00
232.67	920.00
232.94	935.00
233.21	897.00
233.48	889.00
233.74	900.00
234.01	878.00
234.28	870.00
234.55	895.00
234.81	889.00
235.08	924.00
235.35	877.00
235.62	879.00
235.88	898.00
236.15	924.00
236.42	902.00
236.69	895.00
236.95	925.00
237.22	904.00
237.49	884.00
237.76	876.00
238.02	930.00
238.29	940.00
238.56	891.00
238.83	877.00
239.09	885.00
239.36	925.00
239.63	883.00
239.90	901.00
240.16	933.00
240.43	947.00
240.70	878.00
240.97	892.00
241.23	911.00
241.50	907.00
241.77	894.00
242.04	901.00
242.30	868.00
242.57	887.00
242.84	886.00
243.11	893.00
243.37	863.00
243.64	926.00
243.91	885.00
244.18	885.00
244.44	874.00
244.71	886.00
244.98	879.00
245.24	902.00
245.51	920.00
245.78	937.00
246.05	878.00
246.31	885.00
246.58	915.00
246.85	892.00
247.12	877.00
247.38	917.00
247.65	919.00
247.92	930.00
248.18	891.00
248.45	899.00
248.72	914.00
248.99	905.00
249.25	868.00
249.52	893.00
249.79	910.00
250.05	918.00
250.32	900.00
250.59	876.00
250.86	871.00
251.12	899.00
251.39	879.00
251.66	914.00
251.92	926.00
252.19	921.00
252.46	869.00
252.73	906.00
252.99	930.00
253.26	931.00
253.53	878.00
253.79	907.00
254.06	909.00
254.33	877.00
254.60	835.00
254.86	868.00
255.13	918.00
255.40	940.00
255.66	887.00
255.93	897.00
256.20	917.00
256.46	923.00
256.73	892.00
257.00	885.00
257.26	917.00
257.53	918.00
257.80	921.00
258.07	907.00
258.33	942.00
258.60	935.00
258.87	873.00
259.13	892.00
259.40	880.00
259.67	910.00
259.93	900.00
260.20	920.00
260.47	914.00
260.73	896.00
261.00	861.00
261.27	872.00
261.53	921.00
261.80	916.00
262.07	871.00
262.34	887.00
262.60	868.00
262.87	911.00
263.14	887.00
263.40	894.00
263.67	884.00
263.94	908.00
264.20	888.00
264.47	867.00
264.74	874.00
265.00	874.00
265.27	850.00
265.54	877.00
265.80	920.00
266.07	925.00
266.34	894.00
266.60	885.00
266.87	906.00
267.14	914.00
267.40	882.00
267.67	863.00
267.94	901.00
268.20	891.00
268.47	879.00
268.74	891.00
269.00	915.00
269.27	891.00
269.54	854.00
269.80	867.00
270.07	916.00
270.33	904.00
270.60	882.00
270.87	901.00
271.13	893.00
271.40	901.00
271.67	849.00
271.93	840.00
272.20	902.00
272.47	875.00
272.73	844.00
273.00	900.00
273.27	913.00
273.53	941.00
