BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;918;14963;0;0
1650;34;1334;0;0
2750;21;44;0;0
3850;15;19;0;0
4950;11;19;0;0
6050;20;22;0;0
7150;24;17;0;0
8250;14;18;0;0
9350;16;20;0;0
10450;16;24;0;0
11550;19;27;0;0
12650;19;18;0;0
13750;14;20;0;0
14850;19;17;0;0
15950;14;16;0;0
17050;22;13;0;0
18150;17;16;0;0
19250;18;20;0;0
20350;21;15;0;0
21450;23;22;0;0
22550;25;21;0;0
23650;14;21;0;0
24750;21;13;0;0
25850;20;14;0;0
26950;19;18;0;0
28050;15;17;0;0
29150;19;18;0;0
30250;17;16;0;0
31350;14;27;0;0
32450;14;7;0;0
33550;20;16;0;0
34650;27;19;0;0
35750;18;15;0;0
36850;21;21;0;0
37950;19;18;0;0
39050;20;18;0;0
40150;21;21;0;0
41250;13;23;0;0
42350;21;16;0;0
43450;30;17;0;0
44550;49;21;0;0
45650;38;24;0;0
46750;22;63;0;0
47850;15;51;0;0
48950;49;17;0;0
50050;35;24;0;0
51150;22;52;0;0
52250;42;25;0;0
53350;72;40;0;0
54450;90;63;0;0
55550;96;60;0;0
56650;54;67;0;0
57750;49;59;0;0
58850;46;43;0;0
59950;33;35;0;0
61050;37;38;0;0
62150;39;23;0;0
63250;23;34;0;0
64350;31;32;0;0
65450;23;24;0;0
66550;17;16;0;0
67650;23;20;0;0
68750;34;24;0;0
69850;11;23;0;0
70950;20;16;0;0
72050;12;16;0;0
73150;10;22;0;0
74250;21;20;0;0
75350;19;20;0;0
76450;17;19;0;0
77550;14;21;0;0
78650;23;14;0;0
79750;20;23;0;0
80850;21;15;0;0
81950;12;16;0;0
83050;14;21;0;0
84150;16;15;0;0
85250;17;12;0;0
86350;27;15;0;0
87450;25;27;0;0
88550;16;15;0;0
89650;19;17;0;0
90750;24;17;0;0
91850;26;13;0;0
92950;9;14;0;0
94050;24;14;0;0
95150;13;12;0;0
96250;11;22;0;0
97350;14;16;0;0
98450;17;21;0;0
99550;20;21;0;0
