"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 14:01:52
"Stop Time:"; 14:02:16

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";61            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
0.000079;0.000641;0.000646;;14:01:52:352
0.000079;0.000636;0.000641;;14:01:52:753
0.000077;0.000644;0.000648;;14:01:53:154
0.000075;0.000648;0.000653;;14:01:53:555
0.000072;0.000651;0.000655;;14:01:53:956
0.001483;0.038553;0.038581;;14:01:54:357
0.170628;0.029246;0.173116;;14:01:54:758
0.171259;0.018231;0.172226;;14:01:55:159
0.198322;0.006896;0.198442;;14:01:55:560
0.198710;0.006968;0.198832;;14:01:55:961
0.277841;0.017080;0.278365;;14:01:56:362
0.394990;0.020055;0.395499;;14:01:56:763
0.456921;0.018226;0.457285;;14:01:57:164
0.455502;0.016862;0.455814;;14:01:57:565
0.499912;0.030710;0.500855;Overrange ;14:01:57:972
0.701724;0.025269;0.702179;;14:01:58:575
0.691760;0.025366;0.692224;;14:01:58:976
0.695419;0.027752;0.695972;;14:01:59:374
0.834497;0.030729;0.835062;;14:01:59:775
0.900773;0.030883;0.901303;;14:02:00:176
0.923031;0.031606;0.923572;;14:02:00:577
0.960011;0.032106;0.960548;;14:02:00:978
0.977497;0.032717;0.978044;;14:02:01:379
1.025201;0.033959;1.025764;;14:02:01:780
1.109471;0.037361;1.110100;;14:02:02:181
1.128525;0.037093;1.129134;;14:02:02:582
1.188818;0.039356;1.189469;;14:02:02:983
1.232607;0.039825;1.233250;;14:02:03:384
1.224751;0.040465;1.225420;;14:02:03:785
1.273191;0.042391;1.273897;;14:02:04:186
1.341209;0.043305;1.341908;;14:02:04:587
1.397126;0.044590;1.397837;;14:02:04:988
1.419410;0.045622;1.420143;;14:02:05:389
1.432440;0.046167;1.433184;;14:02:05:790
1.460350;0.046680;1.461096;;14:02:06:191
1.514037;0.048070;1.514800;;14:02:06:592
1.521593;0.048099;1.522353;;14:02:06:993
1.510892;0.048263;1.511662;;14:02:07:394
1.512490;0.048518;1.513268;;14:02:07:795
1.532785;0.049181;1.533574;;14:02:08:196
1.581427;0.049990;1.582217;;14:02:08:597
1.609368;0.050589;1.610163;;14:02:08:998
1.616782;0.050987;1.617586;;14:02:09:399
1.617521;0.050987;1.618324;;14:02:09:800
1.622176;0.051182;1.622983;;14:02:10:201
1.641547;0.051630;1.642359;;14:02:10:602
1.669803;0.052267;1.670621;;14:02:11:003
1.669505;0.052447;1.670329;;14:02:11:404
1.673218;0.052586;1.674045;;14:02:11:805
1.679409;0.052779;1.680238;;14:02:12:206
1.698197;0.053345;1.699034;;14:02:12:607
1.700510;0.053310;1.701345;;14:02:13:008
1.705351;0.053542;1.706192;;14:02:13:409
1.717920;0.053961;1.718768;;14:02:13:810
1.732028;0.103642;1.735126;;14:02:14:211
0.876050;0.206022;0.899949;;14:02:14:612
0.854897;0.154623;0.868767;;14:02:15:013
0.851743;0.146860;0.864311;;14:02:15:414
0.851488;0.145792;0.863879;;14:02:15:815
0.851648;0.145673;0.864017;;14:02:16:216
0.851828;0.145689;0.864197;;14:02:16:617
