"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 13:58:42
"Stop Time:"; 13:59:12

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";75            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
0.000011;0.000648;0.000648;;13:58:42:274
0.000010;0.000651;0.000651;;13:58:42:675
0.000010;0.000660;0.000660;;13:58:43:076
0.000009;0.000658;0.000658;;13:58:43:477
0.000009;0.000653;0.000653;;13:58:43:878
0.000009;0.000648;0.000648;;13:58:44:279
0.127876;0.035299;0.132659;;13:58:44:680
0.404557;0.048412;0.407444;;13:58:45:081
0.360999;0.020270;0.361568;;13:58:45:482
0.390852;0.023783;0.391575;;13:58:45:883
0.499912;0.033757;0.501051;Overrange ;13:58:46:290
0.594718;0.022928;0.595160;;13:58:46:893
0.595410;0.022059;0.595819;;13:58:47:294
0.594233;0.021324;0.594616;;13:58:47:692
0.782119;0.038965;0.783089;;13:58:48:093
0.895055;0.036975;0.895818;;13:58:48:494
0.898314;0.032430;0.898899;;13:58:48:895
0.901553;0.031852;0.902115;;13:58:49:296
0.962700;0.032743;0.963256;;13:58:49:697
0.991993;0.033492;0.992558;;13:58:50:098
1.006413;0.033418;1.006968;;13:58:50:499
1.007392;0.033753;1.007957;;13:58:50:900
1.013141;0.039714;1.013919;;13:58:51:301
1.093409;0.037529;1.094052;;13:58:51:702
1.135590;0.037283;1.136202;;13:58:52:103
1.170704;0.039102;1.171357;;13:58:52:504
1.221458;0.039604;1.222100;;13:58:52:905
1.242120;0.040125;1.242768;;13:58:53:306
1.261381;0.040836;1.262042;;13:58:53:707
1.264453;0.040743;1.265109;;13:58:54:108
1.263280;0.041000;1.263945;;13:58:54:509
1.284395;0.041299;1.285058;;13:58:54:910
1.289961;0.041460;1.290627;;13:58:55:311
1.305857;0.041962;1.306531;;13:58:55:712
1.306631;0.041995;1.307306;;13:58:56:113
1.313699;0.042789;1.314395;;13:58:56:514
1.330552;0.042751;1.331239;;13:58:56:915
1.353261;0.043446;1.353958;;13:58:57:316
1.384351;0.044269;1.385058;;13:58:57:717
1.397732;0.044910;1.398454;;13:58:58:118
1.411413;0.044997;1.412130;;13:58:58:519
1.420757;0.045355;1.421480;;13:58:58:920
1.422421;0.045431;1.423146;;13:58:59:321
1.425131;0.045523;1.425858;;13:58:59:722
1.430555;0.045549;1.431280;;13:59:00:123
1.438911;0.045871;1.439642;;13:59:00:524
1.449297;0.046236;1.450034;;13:59:00:925
1.455891;0.046231;1.456625;;13:59:01:326
1.466606;0.046672;1.467348;;13:59:01:727
1.473223;0.047144;1.473977;;13:59:02:128
1.484868;0.047099;1.485615;;13:59:02:529
1.506965;0.047781;1.507723;;13:59:02:930
1.507552;0.048018;1.508316;;13:59:03:331
1.524212;0.048198;1.524974;;13:59:03:732
1.539154;0.048762;1.539926;;13:59:04:133
1.544860;0.049230;1.545645;;13:59:04:534
1.559418;0.049633;1.560208;;13:59:04:935
1.580663;0.049842;1.581449;;13:59:05:336
1.589187;0.050611;1.589993;;13:59:05:737
1.599202;0.050435;1.599997;;13:59:06:138
1.614680;0.050937;1.615483;;13:59:06:539
1.649994;0.051765;1.650806;;13:59:06:940
1.654571;0.052246;1.655396;;13:59:07:341
1.455064;0.212014;1.470429;;13:59:07:742
0.812311;0.178385;0.831668;;13:59:08:143
0.802985;0.148633;0.816625;;13:59:08:544
0.801772;0.145429;0.814854;;13:59:08:945
0.801822;0.144928;0.814814;;13:59:09:346
0.802011;0.144885;0.814993;;13:59:09:747
0.802153;0.144916;0.815138;;13:59:10:148
0.802247;0.144931;0.815233;;13:59:10:549
0.802320;0.144955;0.815309;;13:59:10:950
0.802366;0.144983;0.815360;;13:59:11:351
0.802394;0.145004;0.815391;;13:59:11:752
0.802413;0.145011;0.815411;;13:59:12:153
