BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;635;15730;15730;635
1650;37;3138;3138;37
2750;21;60;60;21
3850;28;26;26;28
4950;20;25;25;20
6050;32;20;20;32
7150;17;30;30;17
8250;27;31;31;27
9350;19;29;29;19
10450;23;24;24;23
11550;18;21;21;18
12650;22;19;19;22
13750;23;24;24;23
14850;25;24;24;25
15950;26;31;31;26
17050;25;22;22;25
18150;15;20;20;15
19250;29;24;24;29
20350;14;17;17;14
21450;26;19;19;26
22550;20;15;15;20
23650;12;14;14;12
24750;23;20;20;23
25850;13;21;21;13
26950;29;22;22;29
28050;27;22;22;27
29150;22;27;27;22
30250;16;18;18;16
31350;26;26;26;26
32450;18;27;27;18
33550;25;18;18;25
34650;23;20;20;23
35750;31;20;20;31
36850;18;21;21;18
37950;23;23;23;23
39050;14;20;20;14
40150;23;23;23;23
41250;26;31;31;26
42350;25;22;22;25
43450;68;17;17;68
44550;71;17;17;71
45650;37;45;45;37
46750;27;69;69;27
47850;20;48;48;20
48950;57;19;19;57
50050;44;32;32;44
51150;33;46;46;33
52250;61;28;28;61
53350;83;37;37;83
54450;112;58;58;112
55550;69;65;65;69
56650;58;61;61;58
57750;60;55;55;60
58850;36;53;53;36
59950;38;45;45;38
61050;27;50;50;27
62150;35;45;45;35
63250;39;23;23;39
64350;32;19;19;32
65450;36;26;26;36
66550;23;28;28;23
67650;24;19;19;24
68750;16;21;21;16
69850;30;30;30;30
70950;26;23;23;26
72050;21;32;32;21
73150;21;28;28;21
74250;32;24;24;32
75350;16;16;16;16
76450;22;25;25;22
77550;34;25;25;34
78650;21;25;25;21
79750;23;22;22;23
80850;29;29;29;29
81950;24;18;18;24
83050;18;25;25;18
84150;20;23;23;20
85250;23;30;30;23
86350;17;28;28;17
87450;21;23;23;21
88550;31;30;30;31
89650;18;24;24;18
90750;16;15;15;16
91850;20;24;24;20
92950;19;27;27;19
94050;22;29;29;22
95150;23;27;27;23
96250;16;17;17;16
97350;17;26;26;17
98450;21;25;25;21
99550;20;24;24;20
