BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;427;9179;9179;427
1650;21;1576;1576;21
2750;18;38;38;18
3850;13;20;20;13
4950;12;20;20;12
6050;15;13;13;15
7150;14;17;17;14
8250;11;13;13;11
9350;14;16;16;14
10450;19;11;11;19
11550;13;21;21;13
12650;11;10;10;11
13750;11;16;16;11
14850;17;11;11;17
15950;18;14;14;18
17050;15;8;8;15
18150;15;17;17;15
19250;15;14;14;15
20350;11;5;5;11
21450;16;15;15;16
22550;15;6;6;15
23650;7;15;15;7
24750;6;17;17;6
25850;9;15;15;9
26950;11;17;17;11
28050;15;16;16;15
29150;14;10;10;14
30250;9;8;8;9
31350;8;17;17;8
32450;14;10;10;14
33550;14;17;17;14
34650;16;13;13;16
35750;27;14;14;27
36850;13;14;14;13
37950;12;16;16;12
39050;16;13;13;16
40150;13;16;16;13
41250;14;13;13;14
42350;18;18;18;18
43450;26;14;14;26
44550;36;12;12;36
45650;28;19;19;28
46750;21;33;33;21
47850;18;34;34;18
48950;27;17;17;27
50050;27;26;26;27
51150;15;27;27;15
52250;34;20;20;34
53350;60;20;20;60
54450;59;41;41;59
55550;58;45;45;58
56650;36;42;42;36
57750;33;34;34;33
58850;32;22;22;32
59950;35;30;30;35
61050;28;23;23;28
62150;17;24;24;17
63250;22;23;23;22
64350;22;21;21;22
65450;27;16;16;27
66550;16;16;16;16
67650;10;15;15;10
68750;15;8;8;15
69850;24;9;9;24
70950;18;10;10;18
72050;12;15;15;12
73150;6;12;12;6
74250;15;10;10;15
75350;11;10;10;11
76450;17;17;17;17
77550;12;13;13;12
78650;14;17;17;14
79750;13;12;12;13
80850;19;12;12;19
81950;17;15;15;17
83050;13;13;13;13
84150;14;9;9;14
85250;10;12;12;10
86350;9;9;9;9
87450;18;17;17;18
88550;11;10;10;11
89650;11;10;10;11
90750;15;19;19;15
91850;12;14;14;12
92950;14;24;24;14
94050;15;10;10;15
95150;14;14;14;14
96250;14;14;14;14
97350;15;12;12;15
98450;15;10;10;15
99550;17;14;14;17
