BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;33;593;593;33
1650;7;136;136;7
2750;6;11;11;6
3850;7;4;4;7
4950;5;3;3;5
6050;6;5;5;6
7150;8;4;4;8
8250;8;7;7;8
9350;6;7;7;6
10450;5;4;4;5
11550;7;6;6;7
12650;4;7;7;4
13750;7;8;8;7
14850;9;5;5;9
15950;6;9;9;6
17050;8;7;7;8
18150;9;8;8;9
19250;4;8;8;4
20350;5;6;6;5
21450;3;7;7;3
22550;7;3;3;7
23650;7;6;6;7
24750;6;9;9;6
25850;2;7;7;2
26950;3;7;7;3
28050;6;4;4;6
29150;4;6;6;4
30250;7;4;4;7
31350;9;8;8;9
32450;6;2;2;6
33550;6;4;4;6
34650;5;3;3;5
35750;3;5;5;3
36850;8;5;5;8
37950;8;10;10;8
39050;9;4;4;9
40150;4;5;5;4
41250;5;7;7;5
42350;5;6;6;5
43450;7;6;6;7
44550;14;8;8;14
45650;10;5;5;10
46750;5;6;6;5
47850;9;4;4;9
48950;8;4;4;8
50050;10;6;6;10
51150;6;12;12;6
52250;7;7;7;7
53350;11;5;5;11
54450;7;4;4;7
55550;10;16;16;10
56650;4;8;8;4
57750;10;4;4;10
58850;4;7;7;4
59950;5;6;6;5
61050;8;2;2;8
62150;5;12;12;5
63250;4;9;9;4
64350;3;4;4;3
65450;6;3;3;6
66550;7;2;2;7
67650;4;7;7;4
68750;5;7;7;5
69850;5;7;7;5
70950;11;1;1;11
72050;2;6;6;2
73150;7;6;6;7
74250;6;5;5;6
75350;7;10;10;7
76450;5;7;7;5
77550;6;5;5;6
78650;7;5;5;7
79750;10;12;12;10
80850;7;7;7;7
81950;6;12;12;6
83050;8;8;8;8
84150;8;8;8;8
85250;4;5;5;4
86350;5;3;3;5
87450;7;8;8;7
88550;3;1;1;3
89650;7;4;4;7
90750;11;7;7;11
91850;5;7;7;5
92950;5;4;4;5
94050;6;5;5;6
95150;8;6;6;8
96250;6;9;9;6
97350;4;1;1;4
98450;6;5;5;6
99550;7;2;2;7
