BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;461;9927;9927;461
1650;19;1416;1416;19
2750;8;25;25;8
3850;11;12;12;11
4950;6;7;7;6
6050;14;10;10;14
7150;10;14;14;10
8250;8;10;10;8
9350;8;17;17;8
10450;11;11;11;11
11550;5;8;8;5
12650;11;5;5;11
13750;5;8;8;5
14850;10;8;8;10
15950;11;11;11;11
17050;18;11;11;18
18150;13;11;11;13
19250;8;13;13;8
20350;13;4;4;13
21450;9;12;12;9
22550;8;12;12;8
23650;9;9;9;9
24750;9;12;12;9
25850;8;13;13;8
26950;8;5;5;8
28050;9;10;10;9
29150;8;11;11;8
30250;16;16;16;16
31350;12;6;6;12
32450;11;11;11;11
33550;5;10;10;5
34650;9;11;11;9
35750;8;9;9;8
36850;8;10;10;8
37950;6;10;10;6
39050;7;7;7;7
40150;7;8;8;7
41250;8;9;9;8
42350;7;5;5;7
43450;21;12;12;21
44550;34;6;6;34
45650;22;20;20;22
46750;12;29;29;12
47850;7;27;27;7
48950;24;8;8;24
50050;24;14;14;24
51150;11;28;28;11
52250;30;10;10;30
53350;59;31;31;59
54450;66;34;34;66
55550;50;38;38;50
56650;35;48;48;35
57750;30;25;25;30
58850;31;41;41;31
59950;20;22;22;20
61050;21;17;17;21
62150;24;21;21;24
63250;14;15;15;14
64350;17;15;15;17
65450;8;13;13;8
66550;12;13;13;12
67650;7;10;10;7
68750;9;15;15;9
69850;5;7;7;5
70950;7;11;11;7
72050;7;9;9;7
73150;11;9;9;11
74250;6;14;14;6
75350;8;11;11;8
76450;8;12;12;8
77550;4;12;12;4
78650;8;10;10;8
79750;13;14;14;13
80850;6;8;8;6
81950;8;11;11;8
83050;16;11;11;16
84150;9;9;9;9
85250;10;10;10;10
86350;8;12;12;8
87450;11;9;9;11
88550;13;10;10;13
89650;9;15;15;9
90750;4;10;10;4
91850;8;7;7;8
92950;7;9;9;7
94050;12;12;12;12
95150;10;5;5;10
96250;9;13;13;9
97350;11;11;11;11
98450;11;11;11;11
99550;14;7;7;14
