BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;30;757;757;30
1650;3;118;118;3
2750;5;7;7;5
3850;2;1;1;2
4950;1;2;2;1
6050;3;2;2;3
7150;0;6;6;0
8250;4;1;1;4
9350;4;4;4;4
10450;4;2;2;4
11550;4;2;2;4
12650;2;2;2;2
13750;0;3;3;0
14850;2;3;3;2
15950;2;5;5;2
17050;1;2;2;1
18150;4;7;7;4
19250;3;1;1;3
20350;1;1;1;1
21450;2;4;4;2
22550;2;2;2;2
23650;6;4;4;6
24750;6;1;1;6
25850;2;2;2;2
26950;3;1;1;3
28050;2;1;1;2
29150;3;2;2;3
30250;1;2;2;1
31350;0;5;5;0
32450;5;0;0;5
33550;2;4;4;2
34650;2;2;2;2
35750;2;1;1;2
36850;1;7;7;1
37950;5;2;2;5
39050;1;3;3;1
40150;1;2;2;1
41250;1;5;5;1
42350;4;3;3;4
43450;10;1;1;10
44550;6;3;3;6
45650;4;6;6;4
46750;0;2;2;0
47850;3;4;4;3
48950;2;6;6;2
50050;1;2;2;1
51150;2;2;2;2
52250;4;3;3;4
53350;7;0;0;7
54450;4;4;4;4
55550;4;5;5;4
56650;3;6;6;3
57750;6;5;5;6
58850;2;5;5;2
59950;2;3;3;2
61050;7;5;5;7
62150;4;2;2;4
63250;5;6;6;5
64350;2;1;1;2
65450;3;4;4;3
66550;3;4;4;3
67650;4;0;0;4
68750;4;2;2;4
69850;1;3;3;1
70950;3;4;4;3
72050;2;1;1;2
73150;2;1;1;2
74250;6;3;3;6
75350;3;2;2;3
76450;4;2;2;4
77550;1;4;4;1
78650;0;4;4;0
79750;3;2;2;3
80850;7;3;3;7
81950;3;1;1;3
83050;1;5;5;1
84150;4;4;4;4
85250;2;4;4;2
86350;2;2;2;2
87450;2;3;3;2
88550;2;3;3;2
89650;5;3;3;5
90750;1;2;2;1
91850;0;2;2;0
92950;2;3;3;2
94050;2;1;1;2
95150;3;3;3;3
96250;3;3;3;3
97350;2;4;4;2
98450;2;2;2;2
99550;1;1;1;1
