BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;12;198;198;12
1650;1;36;36;1
2750;3;2;2;3
3850;1;1;1;1
4950;3;1;1;3
6050;4;2;2;4
7150;2;2;2;2
8250;4;3;3;4
9350;3;4;4;3
10450;4;2;2;4
11550;1;5;5;1
12650;4;2;2;4
13750;2;1;1;2
14850;1;4;4;1
15950;3;1;1;3
17050;0;3;3;0
18150;1;1;1;1
19250;3;3;3;3
20350;2;2;2;2
21450;1;1;1;1
22550;2;3;3;2
23650;3;2;2;3
24750;3;0;0;3
25850;1;2;2;1
26950;0;2;2;0
28050;2;1;1;2
29150;1;3;3;1
30250;2;8;8;2
31350;1;3;3;1
32450;4;2;2;4
33550;2;5;5;2
34650;2;2;2;2
35750;3;2;2;3
36850;1;2;2;1
37950;2;1;1;2
39050;5;1;1;5
40150;2;2;2;2
41250;3;1;1;3
42350;1;1;1;1
43450;1;0;0;1
44550;0;1;1;0
45650;1;1;1;1
46750;0;5;5;0
47850;3;2;2;3
48950;1;0;0;1
50050;2;1;1;2
51150;4;3;3;4
52250;1;4;4;1
53350;4;4;4;4
54450;3;2;2;3
55550;1;7;7;1
56650;3;2;2;3
57750;2;5;5;2
58850;3;4;4;3
59950;3;4;4;3
61050;3;3;3;3
62150;3;2;2;3
63250;3;2;2;3
64350;0;1;1;0
65450;2;2;2;2
66550;2;6;6;2
67650;1;3;3;1
68750;1;1;1;1
69850;3;5;5;3
70950;1;4;4;1
72050;3;3;3;3
73150;0;1;1;0
74250;1;1;1;1
75350;2;3;3;2
76450;2;4;4;2
77550;1;2;2;1
78650;4;1;1;4
79750;2;0;0;2
80850;2;1;1;2
81950;1;4;4;1
83050;2;3;3;2
84150;1;0;0;1
85250;4;1;1;4
86350;3;2;2;3
87450;4;2;2;4
88550;3;2;2;3
89650;0;4;4;0
90750;2;0;0;2
91850;3;2;2;3
92950;3;1;1;3
94050;0;3;3;0
95150;2;3;3;2
96250;1;1;1;1
97350;2;3;3;2
98450;4;0;0;4
99550;2;2;2;2
