BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;661;14103;14103;661
1650;41;1925;1925;41
2750;20;49;49;20
3850;29;20;20;29
4950;19;14;14;19
6050;20;19;19;20
7150;20;20;20;20
8250;17;16;16;17
9350;28;9;9;28
10450;19;25;25;19
11550;14;26;26;14
12650;19;27;27;19
13750;27;16;16;27
14850;14;12;12;14
15950;10;19;19;10
17050;18;18;18;18
18150;12;19;19;12
19250;21;18;18;21
20350;16;16;16;16
21450;17;16;16;17
22550;13;18;18;13
23650;13;17;17;13
24750;20;17;17;20
25850;19;9;9;19
26950;21;15;15;21
28050;21;14;14;21
29150;19;21;21;19
30250;17;17;17;17
31350;17;20;20;17
32450;16;12;12;16
33550;13;21;21;13
34650;16;17;17;16
35750;14;27;27;14
36850;19;22;22;19
37950;21;19;19;21
39050;17;18;18;17
40150;18;18;18;18
41250;12;17;17;12
42350;23;21;21;23
43450;38;19;19;38
44550;57;20;20;57
45650;31;22;22;31
46750;25;53;53;25
47850;21;51;51;21
48950;35;17;17;35
50050;31;30;30;31
51150;24;53;53;24
52250;38;23;23;38
53350;87;37;37;87
54450;81;67;67;81
55550;64;63;63;64
56650;57;63;63;57
57750;44;51;51;44
58850;34;37;37;34
59950;44;27;27;44
61050;29;32;32;29
62150;28;23;23;28
63250;31;36;36;31
64350;30;28;28;30
65450;28;28;28;28
66550;24;29;29;24
67650;21;22;22;21
68750;18;26;26;18
69850;17;19;19;17
70950;21;20;20;21
72050;20;18;18;20
73150;20;15;15;20
74250;20;22;22;20
75350;28;21;21;28
76450;23;13;13;23
77550;21;23;23;21
78650;22;13;13;22
79750;22;15;15;22
80850;24;16;16;24
81950;21;20;20;21
83050;18;14;14;18
84150;15;17;17;15
85250;19;20;20;19
86350;12;20;20;12
87450;16;16;16;16
88550;21;19;19;21
89650;15;17;17;15
90750;21;16;16;21
91850;20;11;11;20
92950;23;24;24;23
94050;21;23;23;21
95150;13;20;20;13
96250;27;18;18;27
97350;19;16;16;19
98450;20;14;14;20
99550;14;13;13;14
