BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;524;11111;11111;524
1650;20;1517;1517;20
2750;11;42;42;11
3850;10;20;20;10
4950;11;14;14;11
6050;10;7;7;10
7150;7;17;17;7
8250;9;11;11;9
9350;9;8;8;9
10450;8;8;8;8
11550;14;5;5;14
12650;7;10;10;7
13750;11;5;5;11
14850;11;8;8;11
15950;13;6;6;13
17050;9;13;13;9
18150;12;15;15;12
19250;12;12;12;12
20350;9;15;15;9
21450;6;11;11;6
22550;6;12;12;6
23650;14;10;10;14
24750;8;5;5;8
25850;6;11;11;6
26950;10;15;15;10
28050;8;9;9;8
29150;10;7;7;10
30250;11;15;15;11
31350;9;9;9;9
32450;8;9;9;8
33550;17;11;11;17
34650;6;11;11;6
35750;10;10;10;10
36850;11;12;12;11
37950;11;14;14;11
39050;8;12;12;8
40150;7;10;10;7
41250;16;8;8;16
42350;14;10;10;14
43450;23;8;8;23
44550;29;9;9;29
45650;15;17;17;15
46750;20;32;32;20
47850;11;34;34;11
48950;38;10;10;38
50050;29;22;22;29
51150;11;27;27;11
52250;41;15;15;41
53350;62;28;28;62
54450;64;33;33;64
55550;49;48;48;49
56650;38;58;58;38
57750;25;42;42;25
58850;26;40;40;26
59950;26;36;36;26
61050;18;25;25;18
62150;23;14;14;23
63250;21;15;15;21
64350;17;23;23;17
65450;15;11;11;15
66550;6;17;17;6
67650;9;12;12;9
68750;13;12;12;13
69850;17;7;7;17
70950;10;11;11;10
72050;8;14;14;8
73150;3;6;6;3
74250;9;6;6;9
75350;8;10;10;8
76450;12;6;6;12
77550;12;10;10;12
78650;9;7;7;9
79750;16;12;12;16
80850;10;11;11;10
81950;15;4;4;15
83050;11;8;8;11
84150;13;10;10;13
85250;11;8;8;11
86350;10;9;9;10
87450;10;16;16;10
88550;12;9;9;12
89650;14;9;9;14
90750;10;8;8;10
91850;5;5;5;5
92950;9;7;7;9
94050;11;9;9;11
95150;10;7;7;10
96250;10;7;7;10
97350;5;10;10;5
98450;10;12;12;10
99550;13;7;7;13
