BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;445;9730;9730;445
1650;22;1372;1372;22
2750;13;41;41;13
3850;16;16;16;16
4950;8;7;7;8
6050;17;10;10;17
7150;6;11;11;6
8250;7;13;13;7
9350;10;5;5;10
10450;3;16;16;3
11550;9;11;11;9
12650;9;6;6;9
13750;12;12;12;12
14850;7;7;7;7
15950;14;7;7;14
17050;10;10;10;10
18150;14;13;13;14
19250;7;6;6;7
20350;5;5;5;5
21450;11;8;8;11
22550;6;6;6;6
23650;10;12;12;10
24750;12;7;7;12
25850;9;7;7;9
26950;11;12;12;11
28050;10;6;6;10
29150;12;12;12;12
30250;11;14;14;11
31350;12;13;13;12
32450;6;10;10;6
33550;9;10;10;9
34650;14;6;6;14
35750;12;10;10;12
36850;11;6;6;11
37950;10;8;8;10
39050;6;10;10;6
40150;8;8;8;8
41250;11;8;8;11
42350;9;17;17;9
43450;19;7;7;19
44550;40;12;12;40
45650;16;26;26;16
46750;15;36;36;15
47850;11;28;28;11
48950;26;10;10;26
50050;30;19;19;30
51150;15;28;28;15
52250;45;12;12;45
53350;41;22;22;41
54450;63;37;37;63
55550;42;36;36;42
56650;41;34;34;41
57750;36;33;33;36
58850;29;32;32;29
59950;26;27;27;26
61050;15;21;21;15
62150;15;16;16;15
63250;15;21;21;15
64350;19;17;17;19
65450;13;11;11;13
66550;9;16;16;9
67650;14;9;9;14
68750;12;8;8;12
69850;10;17;17;10
70950;21;3;3;21
72050;13;6;6;13
73150;11;15;15;11
74250;8;3;3;8
75350;5;6;6;5
76450;13;11;11;13
77550;8;11;11;8
78650;8;9;9;8
79750;10;12;12;10
80850;8;9;9;8
81950;11;7;7;11
83050;7;7;7;7
84150;19;10;10;19
85250;6;16;16;6
86350;12;10;10;12
87450;8;8;8;8
88550;7;5;5;7
89650;8;8;8;8
90750;10;10;10;10
91850;6;11;11;6
92950;11;10;10;11
94050;10;13;13;10
95150;7;8;8;7
96250;4;10;10;4
97350;18;12;12;18
98450;7;6;6;7
99550;13;7;7;13
