BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;665;13470;13470;665
1650;41;1734;1734;41
2750;24;45;45;24
3850;18;9;9;18
4950;17;14;14;17
6050;22;12;12;22
7150;7;14;14;7
8250;10;15;15;10
9350;13;15;15;13
10450;9;20;20;9
11550;14;11;11;14
12650;8;10;10;8
13750;5;6;6;5
14850;12;19;19;12
15950;13;16;16;13
17050;13;11;11;13
18150;13;15;15;13
19250;10;9;9;10
20350;9;17;17;9
21450;15;19;19;15
22550;7;9;9;7
23650;10;12;12;10
24750;10;18;18;10
25850;15;10;10;15
26950;15;13;13;15
28050;15;13;13;15
29150;10;16;16;10
30250;10;10;10;10
31350;14;11;11;14
32450;12;11;11;12
33550;15;10;10;15
34650;12;14;14;12
35750;18;17;17;18
36850;19;8;8;19
37950;15;16;16;15
39050;16;12;12;16
40150;14;12;12;14
41250;12;8;8;12
42350;17;18;18;17
43450;36;17;17;36
44550;61;11;11;61
45650;32;19;19;32
46750;9;45;45;9
47850;13;38;38;13
48950;45;20;20;45
50050;37;32;32;37
51150;19;32;32;19
52250;39;20;20;39
53350;85;30;30;85
54450;70;48;48;70
55550;63;55;55;63
56650;40;44;44;40
57750;43;43;43;43
58850;35;46;46;35
59950;41;32;32;41
61050;28;30;30;28
62150;30;20;20;30
63250;26;21;21;26
64350;23;14;14;23
65450;30;16;16;30
66550;12;23;23;12
67650;6;12;12;6
68750;11;10;10;11
69850;15;15;15;15
70950;10;16;16;10
72050;13;15;15;13
73150;10;18;18;10
74250;17;9;9;17
75350;13;7;7;13
76450;10;14;14;10
77550;14;8;8;14
78650;11;16;16;11
79750;19;13;13;19
80850;14;13;13;14
81950;13;10;10;13
83050;10;13;13;10
84150;11;8;8;11
85250;9;15;15;9
86350;13;9;9;13
87450;11;11;11;11
88550;8;8;8;8
89650;10;11;11;10
90750;13;10;10;13
91850;13;6;6;13
92950;10;9;9;10
94050;18;12;12;18
95150;9;10;10;9
96250;16;5;5;16
97350;7;11;11;7
98450;12;10;10;12
99550;13;15;15;13
