BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;367;7433;7433;367
1650;14;1031;1031;14
2750;12;30;30;12
3850;7;8;8;7
4950;7;7;7;7
6050;12;14;14;12
7150;6;9;9;6
8250;8;12;12;8
9350;9;6;6;9
10450;6;13;13;6
11550;4;7;7;4
12650;12;4;4;12
13750;4;7;7;4
14850;10;10;10;10
15950;8;12;12;8
17050;8;9;9;8
18150;4;6;6;4
19250;6;10;10;6
20350;7;7;7;7
21450;3;9;9;3
22550;5;4;4;5
23650;12;8;8;12
24750;6;5;5;6
25850;6;13;13;6
26950;7;9;9;7
28050;8;5;5;8
29150;9;10;10;9
30250;12;6;6;12
31350;2;10;10;2
32450;8;4;4;8
33550;5;4;4;5
34650;9;8;8;9
35750;7;10;10;7
36850;6;10;10;6
37950;5;4;4;5
39050;4;6;6;4
40150;8;9;9;8
41250;12;4;4;12
42350;9;12;12;9
43450;16;8;8;16
44550;24;6;6;24
45650;17;11;11;17
46750;8;21;21;8
47850;9;24;24;9
48950;20;10;10;20
50050;13;22;22;13
51150;12;27;27;12
52250;22;6;6;22
53350;56;9;9;56
54450;41;34;34;41
55550;36;29;29;36
56650;24;24;24;24
57750;27;24;24;27
58850;23;17;17;23
59950;12;14;14;12
61050;15;10;10;15
62150;9;8;8;9
63250;12;14;14;12
64350;8;5;5;8
65450;7;16;16;7
66550;12;10;10;12
67650;7;14;14;7
68750;11;11;11;11
69850;9;12;12;9
70950;2;12;12;2
72050;7;3;3;7
73150;4;5;5;4
74250;6;7;7;6
75350;5;12;12;5
76450;5;5;5;5
77550;7;5;5;7
78650;10;3;3;10
79750;10;2;2;10
80850;7;5;5;7
81950;3;6;6;3
83050;11;9;9;11
84150;6;8;8;6
85250;5;6;6;5
86350;13;11;11;13
87450;8;13;13;8
88550;9;6;6;9
89650;14;7;7;14
90750;8;10;10;8
91850;11;4;4;11
92950;7;11;11;7
94050;8;5;5;8
95150;12;6;6;12
96250;9;5;5;9
97350;13;7;7;13
98450;8;5;5;8
99550;6;8;8;6
