BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;6;226;226;6
1650;1;36;36;1
2750;2;1;1;2
3850;3;2;2;3
4950;3;2;2;3
6050;3;4;4;3
7150;1;0;0;1
8250;5;1;1;5
9350;4;1;1;4
10450;3;0;0;3
11550;0;2;2;0
12650;5;2;2;5
13750;5;4;4;5
14850;2;5;5;2
15950;4;1;1;4
17050;3;4;4;3
18150;1;2;2;1
19250;1;0;0;1
20350;1;0;0;1
21450;2;1;1;2
22550;3;2;2;3
23650;2;2;2;2
24750;2;1;1;2
25850;1;1;1;1
26950;2;1;1;2
28050;4;2;2;4
29150;6;2;2;6
30250;5;0;0;5
31350;0;1;1;0
32450;1;1;1;1
33550;0;2;2;0
34650;2;2;2;2
35750;1;5;5;1
36850;3;5;5;3
37950;4;3;3;4
39050;1;3;3;1
40150;6;2;2;6
41250;3;3;3;3
42350;1;0;0;1
43450;7;9;9;7
44550;2;4;4;2
45650;1;3;3;1
46750;0;2;2;0
47850;4;4;4;4
48950;4;1;1;4
50050;2;1;1;2
51150;2;1;1;2
52250;3;1;1;3
53350;1;4;4;1
54450;2;5;5;2
55550;2;3;3;2
56650;3;1;1;3
57750;7;4;4;7
58850;3;5;5;3
59950;1;3;3;1
61050;1;1;1;1
62150;2;2;2;2
63250;4;3;3;4
64350;3;3;3;3
65450;3;4;4;3
66550;5;2;2;5
67650;2;2;2;2
68750;3;0;0;3
69850;0;1;1;0
70950;2;4;4;2
72050;2;1;1;2
73150;2;3;3;2
74250;1;2;2;1
75350;4;2;2;4
76450;0;3;3;0
77550;4;3;3;4
78650;3;1;1;3
79750;1;3;3;1
80850;3;0;0;3
81950;3;3;3;3
83050;2;1;1;2
84150;3;1;1;3
85250;3;1;1;3
86350;1;2;2;1
87450;1;1;1;1
88550;2;1;1;2
89650;2;3;3;2
90750;2;4;4;2
91850;2;1;1;2
92950;6;0;0;6
94050;1;3;3;1
95150;1;3;3;1
96250;0;5;5;0
97350;0;1;1;0
98450;1;1;1;1
99550;3;3;3;3
