BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;293;6181;6181;293
1650;13;913;913;13
2750;11;30;30;11
3850;8;6;6;8
4950;8;10;10;8
6050;6;6;6;6
7150;9;8;8;9
8250;6;9;9;6
9350;4;4;4;4
10450;10;8;8;10
11550;4;8;8;4
12650;6;3;3;6
13750;6;7;7;6
14850;5;7;7;5
15950;9;5;5;9
17050;5;6;6;5
18150;9;4;4;9
19250;8;5;5;8
20350;2;5;5;2
21450;6;6;6;6
22550;6;2;2;6
23650;9;3;3;9
24750;5;9;9;5
25850;1;6;6;1
26950;4;3;3;4
28050;3;9;9;3
29150;5;13;13;5
30250;6;7;7;6
31350;8;6;6;8
32450;13;6;6;13
33550;9;9;9;9
34650;3;9;9;3
35750;6;7;7;6
36850;4;10;10;4
37950;9;9;9;9
39050;6;6;6;6
40150;4;6;6;4
41250;3;5;5;3
42350;7;5;5;7
43450;18;3;3;18
44550;28;6;6;28
45650;13;6;6;13
46750;11;22;22;11
47850;8;18;18;8
48950;13;6;6;13
50050;13;8;8;13
51150;13;28;28;13
52250;18;10;10;18
53350;20;16;16;20
54450;32;27;27;32
55550;26;26;26;26
56650;30;24;24;30
57750;28;19;19;28
58850;13;11;11;13
59950;16;14;14;16
61050;9;17;17;9
62150;18;12;12;18
63250;12;11;11;12
64350;8;12;12;8
65450;7;12;12;7
66550;4;2;2;4
67650;12;14;14;12
68750;4;7;7;4
69850;15;6;6;15
70950;7;11;11;7
72050;7;5;5;7
73150;8;6;6;8
74250;7;6;6;7
75350;7;7;7;7
76450;4;4;4;4
77550;7;5;5;7
78650;7;6;6;7
79750;12;8;8;12
80850;5;5;5;5
81950;5;9;9;5
83050;4;4;4;4
84150;4;7;7;4
85250;9;4;4;9
86350;3;6;6;3
87450;7;9;9;7
88550;6;6;6;6
89650;11;4;4;11
90750;9;9;9;9
91850;9;8;8;9
92950;8;7;7;8
94050;9;6;6;9
95150;8;8;8;8
96250;11;7;7;11
97350;6;7;7;6
98450;10;7;7;10
99550;8;7;7;8
