BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;545;11727;11727;545
1650;26;1503;1503;26
2750;13;38;38;13
3850;11;15;15;11
4950;22;13;13;22
6050;6;9;9;6
7150;10;13;13;10
8250;14;17;17;14
9350;8;21;21;8
10450;8;12;12;8
11550;6;14;14;6
12650;12;9;9;12
13750;10;12;12;10
14850;9;12;12;9
15950;15;8;8;15
17050;5;5;5;5
18150;11;8;8;11
19250;12;13;13;12
20350;11;19;19;11
21450;11;16;16;11
22550;4;7;7;4
23650;12;14;14;12
24750;8;8;8;8
25850;15;5;5;15
26950;11;6;6;11
28050;6;6;6;6
29150;14;16;16;14
30250;14;13;13;14
31350;15;12;12;15
32450;13;13;13;13
33550;5;6;6;5
34650;13;11;11;13
35750;11;9;9;11
36850;14;10;10;14
37950;13;8;8;13
39050;13;8;8;13
40150;8;13;13;8
41250;13;12;12;13
42350;8;9;9;8
43450;26;12;12;26
44550;39;16;16;39
45650;24;14;14;24
46750;14;30;30;14
47850;10;28;28;10
48950;31;10;10;31
50050;31;21;21;31
51150;16;27;27;16
52250;32;12;12;32
53350;57;25;25;57
54450;72;49;49;72
55550;53;45;45;53
56650;35;58;58;35
57750;35;41;41;35
58850;30;39;39;30
59950;29;19;19;29
61050;22;24;24;22
62150;21;18;18;21
63250;27;22;22;27
64350;24;17;17;24
65450;11;21;21;11
66550;12;16;16;12
67650;13;13;13;13
68750;11;12;12;11
69850;14;8;8;14
70950;12;8;8;12
72050;16;9;9;16
73150;12;12;12;12
74250;6;14;14;6
75350;12;14;14;12
76450;15;8;8;15
77550;7;9;9;7
78650;11;14;14;11
79750;8;12;12;8
80850;6;10;10;6
81950;13;7;7;13
83050;7;11;11;7
84150;13;6;6;13
85250;13;13;13;13
86350;11;8;8;11
87450;16;15;15;16
88550;9;8;8;9
89650;12;9;9;12
90750;13;5;5;13
91850;14;16;16;14
92950;15;9;9;15
94050;7;15;15;7
95150;17;10;10;17
96250;15;12;12;15
97350;9;5;5;9
98450;11;9;9;11
99550;7;14;14;7
