BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;2;36;36;2
1650;2;7;7;2
2750;0;2;2;0
3850;2;5;5;2
4950;2;7;7;2
6050;3;5;5;3
7150;1;5;5;1
8250;3;3;3;3
9350;4;1;1;4
10450;3;2;2;3
11550;0;5;5;0
12650;4;1;1;4
13750;3;0;0;3
14850;3;2;2;3
15950;3;0;0;3
17050;1;0;0;1
18150;1;3;3;1
19250;4;2;2;4
20350;2;2;2;2
21450;2;2;2;2
22550;1;1;1;1
23650;2;2;2;2
24750;3;4;4;3
25850;2;2;2;2
26950;0;3;3;0
28050;3;2;2;3
29150;3;0;0;3
30250;2;3;3;2
31350;3;3;3;3
32450;0;1;1;0
33550;3;3;3;3
34650;2;3;3;2
35750;6;2;2;6
36850;1;2;2;1
37950;5;5;5;5
39050;2;0;0;2
40150;1;2;2;1
41250;2;3;3;2
42350;1;3;3;1
43450;5;0;0;5
44550;0;1;1;0
45650;2;1;1;2
46750;1;2;2;1
47850;2;3;3;2
48950;3;3;3;3
50050;2;3;3;2
51150;1;3;3;1
52250;0;4;4;0
53350;2;3;3;2
54450;4;0;0;4
55550;0;2;2;0
56650;6;1;1;6
57750;4;1;1;4
58850;4;0;0;4
59950;2;3;3;2
61050;1;4;4;1
62150;4;3;3;4
63250;0;0;0;0
64350;1;2;2;1
65450;0;6;6;0
66550;4;1;1;4
67650;2;2;2;2
68750;1;1;1;1
69850;2;0;0;2
70950;2;1;1;2
72050;2;2;2;2
73150;0;0;0;0
74250;3;2;2;3
75350;0;1;1;0
76450;2;2;2;2
77550;5;0;0;5
78650;2;1;1;2
79750;2;2;2;2
80850;4;2;2;4
81950;2;2;2;2
83050;5;2;2;5
84150;0;4;4;0
85250;3;5;5;3
86350;2;1;1;2
87450;4;1;1;4
88550;0;0;0;0
89650;2;0;0;2
90750;3;2;2;3
91850;3;2;2;3
92950;3;2;2;3
94050;3;5;5;3
95150;6;1;1;6
96250;1;3;3;1
97350;3;3;3;3
98450;1;3;3;1
99550;0;4;4;0
