BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;581;12489;12489;581
1650;29;1679;1679;29
2750;17;58;58;17
3850;13;20;20;13
4950;15;14;14;15
6050;9;16;16;9
7150;16;17;17;16
8250;15;13;13;15
9350;15;13;13;15
10450;12;13;13;12
11550;12;11;11;12
12650;13;7;7;13
13750;17;17;17;17
14850;14;20;20;14
15950;16;12;12;16
17050;13;13;13;13
18150;9;7;7;9
19250;12;13;13;12
20350;8;16;16;8
21450;8;9;9;8
22550;14;17;17;14
23650;12;22;22;12
24750;13;11;11;13
25850;15;13;13;15
26950;8;9;9;8
28050;14;13;13;14
29150;9;21;21;9
30250;13;9;9;13
31350;16;15;15;16
32450;11;16;16;11
33550;14;12;12;14
34650;8;11;11;8
35750;12;17;17;12
36850;12;17;17;12
37950;7;10;10;7
39050;10;13;13;10
40150;10;15;15;10
41250;13;12;12;13
42350;16;13;13;16
43450;31;14;14;31
44550;45;12;12;45
45650;25;16;16;25
46750;14;41;41;14
47850;10;38;38;10
48950;35;26;26;35
50050;30;22;22;30
51150;23;41;41;23
52250;40;21;21;40
53350;51;29;29;51
54450;67;59;59;67
55550;53;57;57;53
56650;35;39;39;35
57750;42;37;37;42
58850;35;32;32;35
59950;26;29;29;26
61050;28;21;21;28
62150;26;21;21;26
63250;22;15;15;22
64350;30;17;17;30
65450;13;16;16;13
66550;16;17;17;16
67650;14;12;12;14
68750;10;13;13;10
69850;15;9;9;15
70950;17;15;15;17
72050;11;11;11;11
73150;10;17;17;10
74250;11;10;10;11
75350;11;16;16;11
76450;14;11;11;14
77550;12;19;19;12
78650;11;12;12;11
79750;13;12;12;13
80850;18;10;10;18
81950;14;10;10;14
83050;10;12;12;10
84150;13;9;9;13
85250;8;11;11;8
86350;7;12;12;7
87450;13;9;9;13
88550;11;9;9;11
89650;10;10;10;10
90750;22;12;12;22
91850;13;17;17;13
92950;11;11;11;11
94050;10;10;10;10
95150;15;11;11;15
96250;15;9;9;15
97350;11;11;11;11
98450;18;8;8;18
99550;15;7;7;15
