BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;657;1105;1105;657
750;615;1376;1376;615
1250;604;826;826;604
1750;589;666;666;589
2250;627;563;563;627
2750;623;578;578;623
3250;573;565;565;573
3750;650;583;583;650
4250;640;621;621;640
4750;581;598;598;581
5250;622;582;582;622
5750;548;592;592;548
6250;593;586;586;593
6750;646;576;576;646
7250;603;622;622;603
7750;552;568;568;552
8250;547;576;576;547
8750;578;619;619;578
9250;655;597;597;655
9750;657;558;558;657
10250;589;583;583;589
10750;594;628;628;594
11250;586;609;609;586
11750;606;596;596;606
12250;599;591;591;599
12750;574;586;586;574
13250;558;604;604;558
13750;590;574;574;590
14250;559;585;585;559
14750;626;647;647;626
15250;600;608;608;600
15750;574;615;615;574
16250;560;630;630;560
16750;585;620;620;585
17250;554;577;577;554
17750;589;628;628;589
18250;581;586;586;581
18750;583;606;606;583
19250;632;589;589;632
19750;621;585;585;621
20250;587;584;584;587
20750;571;602;602;571
21250;601;596;596;601
21750;583;597;597;583
22250;601;616;616;601
22750;577;589;589;577
23250;574;557;557;574
23750;562;600;600;562
24250;597;581;581;597
24750;560;592;592;560
25250;598;597;597;598
25750;623;578;578;623
26250;609;588;588;609
26750;612;635;635;612
27250;570;600;600;570
27750;610;563;563;610
28250;579;606;606;579
28750;556;614;614;556
29250;623;559;559;623
29750;596;603;603;596
30250;607;615;615;607
30750;635;578;578;635
31250;628;631;631;628
31750;604;625;625;604
32250;600;572;572;600
32750;574;620;620;574
33250;589;615;615;589
33750;601;626;626;601
34250;616;588;588;616
34750;619;629;629;619
35250;621;562;562;621
35750;612;622;622;612
36250;618;570;570;618
36750;600;630;630;600
37250;624;532;532;624
37750;598;606;606;598
38250;598;601;601;598
38750;559;576;576;559
39250;595;590;590;595
39750;583;643;643;583
40250;539;593;593;539
40750;578;574;574;578
41250;611;600;600;611
41750;609;625;625;609
42250;592;574;574;592
42750;590;584;584;590
43250;617;539;539;617
43750;615;569;569;615
44250;574;580;580;574
44750;611;583;583;611
45250;572;604;604;572
45750;612;583;583;612
46250;588;606;606;588
46750;583;603;603;583
47250;586;570;570;586
47750;578;622;622;578
48250;628;594;594;628
48750;585;577;577;585
49250;570;571;571;570
49750;562;574;574;562
50250;593;601;601;593
50750;567;581;581;567
51250;604;599;599;604
51750;590;602;602;590
52250;586;618;618;586
52750;606;612;612;606
53250;594;593;593;594
53750;539;615;615;539
54250;626;603;603;626
54750;599;606;606;599
55250;599;587;587;599
55750;577;581;581;577
56250;577;609;609;577
56750;586;575;575;586
57250;614;563;563;614
57750;578;604;604;578
58250;561;596;596;561
58750;596;604;604;596
59250;550;612;612;550
59750;625;576;576;625
60250;561;569;569;561
60750;573;572;572;573
61250;587;586;586;587
61750;590;580;580;590
62250;589;604;604;589
62750;619;627;627;619
63250;580;543;543;580
63750;602;562;562;602
64250;592;604;604;592
64750;592;610;610;592
65250;586;565;565;586
65750;581;583;583;581
66250;574;571;571;574
66750;568;563;563;568
67250;597;559;559;597
67750;576;611;611;576
68250;581;614;614;581
68750;580;618;618;580
69250;566;557;557;566
69750;589;568;568;589
70250;617;590;590;617
70750;573;548;548;573
71250;570;584;584;570
71750;536;565;565;536
72250;560;565;565;560
72750;541;576;576;541
73250;577;585;585;577
73750;606;567;567;606
74250;537;572;572;537
74750;589;579;579;589
75250;588;569;569;588
75750;594;564;564;594
76250;629;549;549;629
76750;572;575;575;572
77250;531;590;590;531
77750;587;596;596;587
78250;578;614;614;578
78750;572;570;570;572
79250;581;577;577;581
79750;570;576;576;570
80250;545;583;583;545
80750;572;563;563;572
81250;544;557;557;544
81750;620;559;559;620
82250;603;577;577;603
82750;592;595;595;592
83250;606;574;574;606
83750;578;543;543;578
84250;585;595;595;585
84750;588;562;562;588
85250;559;569;569;559
85750;563;577;577;563
86250;566;586;586;566
86750;552;541;541;552
87250;583;583;583;583
87750;567;556;556;567
