BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;657;13792;13792;657
1650;28;1778;1778;28
2750;14;54;54;14
3850;18;18;18;18
4950;8;9;9;8
6050;11;13;13;11
7150;12;9;9;12
8250;13;14;14;13
9350;12;18;18;12
10450;13;10;10;13
11550;8;15;15;8
12650;8;12;12;8
13750;10;13;13;10
14850;9;10;10;9
15950;10;19;19;10
17050;8;9;9;8
18150;12;10;10;12
19250;17;16;16;17
20350;10;11;11;10
21450;8;6;6;8
22550;10;9;9;10
23650;7;7;7;7
24750;16;10;10;16
25850;12;8;8;12
26950;12;10;10;12
28050;11;12;12;11
29150;17;15;15;17
30250;16;12;12;16
31350;13;11;11;13
32450;11;11;11;11
33550;14;9;9;14
34650;9;11;11;9
35750;10;7;7;10
36850;11;15;15;11
37950;14;19;19;14
39050;10;13;13;10
40150;12;14;14;12
41250;13;12;12;13
42350;14;9;9;14
43450;27;15;15;27
44550;54;16;16;54
45650;35;20;20;35
46750;18;38;38;18
47850;13;53;53;13
48950;41;18;18;41
50050;35;19;19;35
51150;20;48;48;20
52250;40;18;18;40
53350;65;30;30;65
54450;89;51;51;89
55550;66;62;62;66
56650;50;53;53;50
57750;37;47;47;37
58850;31;39;39;31
59950;35;43;43;35
61050;21;19;19;21
62150;32;32;32;32
63250;25;22;22;25
64350;23;27;27;23
65450;25;25;25;25
66550;14;21;21;14
67650;15;19;19;15
68750;20;13;13;20
69850;14;9;9;14
70950;14;13;13;14
72050;12;11;11;12
73150;12;11;11;12
74250;18;15;15;18
75350;12;21;21;12
76450;9;17;17;9
77550;9;20;20;9
78650;17;15;15;17
79750;13;14;14;13
80850;9;7;7;9
81950;7;11;11;7
83050;14;14;14;14
84150;13;15;15;13
85250;6;6;6;6
86350;11;12;12;11
87450;11;10;10;11
88550;16;13;13;16
89650;12;8;8;12
90750;12;16;16;12
91850;12;9;9;12
92950;15;9;9;15
94050;15;11;11;15
95150;12;16;16;12
96250;12;13;13;12
97350;12;8;8;12
98450;14;14;14;14
99550;16;12;12;16
