BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;136;2799;2799;136
1650;22;410;410;22
2750;14;18;18;14
3850;23;13;13;23
4950;17;16;16;17
6050;6;13;13;6
7150;12;18;18;12
8250;17;5;5;17
9350;17;14;14;17
10450;14;8;8;14
11550;18;13;13;18
12650;14;14;14;14
13750;10;18;18;10
14850;13;16;16;13
15950;9;15;15;9
17050;8;14;14;8
18150;13;15;15;13
19250;10;9;9;10
20350;9;19;19;9
21450;15;13;13;15
22550;11;9;9;11
23650;7;10;10;7
24750;8;10;10;8
25850;14;13;13;14
26950;8;10;10;8
28050;12;6;6;12
29150;17;14;14;17
30250;12;11;11;12
31350;13;19;19;13
32450;20;9;9;20
33550;14;19;19;14
34650;19;11;11;19
35750;14;5;5;14
36850;13;19;19;13
37950;13;14;14;13
39050;12;10;10;12
40150;15;9;9;15
41250;14;15;15;14
42350;12;10;10;12
43450;12;9;9;12
44550;16;15;15;16
45650;13;8;8;13
46750;10;25;25;10
47850;17;8;8;17
48950;18;7;7;18
50050;17;16;16;17
51150;8;14;14;8
52250;22;17;17;22
53350;20;19;19;20
54450;13;18;18;13
55550;14;24;24;14
56650;17;17;17;17
57750;21;16;16;21
58850;16;21;21;16
59950;16;18;18;16
61050;19;20;20;19
62150;6;19;19;6
63250;14;15;15;14
64350;14;15;15;14
65450;13;9;9;13
66550;12;15;15;12
67650;8;11;11;8
68750;11;12;12;11
69850;12;20;20;12
70950;15;13;13;15
72050;10;13;13;10
73150;9;10;10;9
74250;14;12;12;14
75350;14;13;13;14
76450;8;19;19;8
77550;11;5;5;11
78650;14;17;17;14
79750;14;20;20;14
80850;24;18;18;24
81950;8;5;5;8
83050;10;10;10;10
84150;13;9;9;13
85250;10;21;21;10
86350;16;7;7;16
87450;11;12;12;11
88550;11;11;11;11
89650;9;12;12;9
90750;14;14;14;14
91850;17;10;10;17
92950;12;12;12;12
94050;11;13;13;11
95150;14;11;11;14
96250;17;9;9;17
97350;6;13;13;6
98450;14;13;13;14
99550;11;11;11;11
