BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;579;700;700;579
750;577;815;815;577
1250;621;657;657;621
1750;557;623;623;557
2250;587;575;575;587
2750;620;588;588;620
3250;602;589;589;602
3750;561;605;605;561
4250;597;616;616;597
4750;575;601;601;575
5250;589;552;552;589
5750;611;548;548;611
6250;584;556;556;584
6750;628;606;606;628
7250;597;554;554;597
7750;563;578;578;563
8250;568;589;589;568
8750;571;581;581;571
9250;611;584;584;611
9750;542;531;531;542
10250;562;625;625;562
10750;593;599;599;593
11250;564;590;590;564
11750;561;602;602;561
12250;603;601;601;603
12750;606;593;593;606
13250;585;547;547;585
13750;611;589;589;611
14250;586;617;617;586
14750;628;632;632;628
15250;608;599;599;608
15750;630;620;620;630
16250;565;593;593;565
16750;571;610;610;571
17250;603;570;570;603
17750;585;607;607;585
18250;567;563;563;567
18750;583;609;609;583
19250;610;587;587;610
19750;620;602;602;620
20250;574;617;617;574
20750;579;591;591;579
21250;616;664;664;616
21750;634;575;575;634
22250;628;604;604;628
22750;602;611;611;602
23250;596;578;578;596
23750;579;541;541;579
24250;594;619;619;594
24750;639;562;562;639
25250;531;601;601;531
25750;557;584;584;557
26250;591;588;588;591
26750;602;559;559;602
27250;555;581;581;555
27750;602;589;589;602
28250;623;600;600;623
28750;581;595;595;581
29250;598;566;566;598
29750;611;574;574;611
30250;594;569;569;594
30750;613;612;612;613
31250;615;578;578;615
31750;607;579;579;607
32250;552;593;593;552
32750;559;560;560;559
33250;548;583;583;548
33750;557;623;623;557
34250;630;544;544;630
34750;639;552;552;639
35250;567;558;558;567
35750;568;588;588;568
36250;602;559;559;602
36750;592;562;562;592
37250;598;578;578;598
37750;576;598;598;576
38250;550;624;624;550
38750;618;603;603;618
39250;605;535;535;605
39750;556;603;603;556
40250;558;551;551;558
40750;613;615;615;613
41250;591;601;601;591
41750;577;577;577;577
42250;602;586;586;602
42750;579;572;572;579
43250;568;556;556;568
43750;589;597;597;589
44250;596;598;598;596
44750;560;594;594;560
45250;615;579;579;615
45750;634;592;592;634
46250;546;611;611;546
46750;578;590;590;578
47250;584;572;572;584
47750;578;607;607;578
48250;569;587;587;569
48750;606;557;557;606
49250;580;565;565;580
49750;596;595;595;596
50250;567;546;546;567
50750;597;573;573;597
51250;586;531;531;586
51750;626;593;593;626
52250;562;585;585;562
52750;590;582;582;590
53250;610;578;578;610
53750;545;577;577;545
54250;573;623;623;573
54750;572;599;599;572
55250;583;570;570;583
55750;589;498;498;589
56250;568;585;585;568
56750;589;591;591;589
57250;575;570;570;575
57750;561;560;560;561
58250;546;571;571;546
58750;556;592;592;556
59250;611;543;543;611
59750;550;581;581;550
60250;574;537;537;574
60750;559;506;506;559
61250;588;593;593;588
61750;541;579;579;541
62250;580;561;561;580
62750;588;606;606;588
63250;552;542;542;552
63750;588;589;589;588
