BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;200;4047;4047;200
1650;10;574;574;10
2750;2;19;19;2
3850;11;6;6;11
4950;9;6;6;9
6050;2;3;3;2
7150;6;6;6;6
8250;9;6;6;9
9350;6;8;8;6
10450;7;4;4;7
11550;2;11;11;2
12650;7;8;8;7
13750;9;5;5;9
14850;6;7;7;6
15950;4;7;7;4
17050;6;8;8;6
18150;5;5;5;5
19250;11;3;3;11
20350;5;2;2;5
21450;8;8;8;8
22550;3;2;2;3
23650;6;7;7;6
24750;3;3;3;3
25850;6;9;9;6
26950;4;3;3;4
28050;5;2;2;5
29150;4;5;5;4
30250;11;5;5;11
31350;7;6;6;7
32450;3;7;7;3
33550;5;6;6;5
34650;9;4;4;9
35750;6;7;7;6
36850;5;6;6;5
37950;7;7;7;7
39050;7;6;6;7
40150;6;9;9;6
41250;6;4;4;6
42350;4;3;3;4
43450;15;6;6;15
44550;12;3;3;12
45650;5;8;8;5
46750;7;17;17;7
47850;7;12;12;7
48950;17;6;6;17
50050;9;9;9;9
51150;5;16;16;5
52250;10;4;4;10
53350;26;12;12;26
54450;24;20;20;24
55550;22;21;21;22
56650;19;14;14;19
57750;10;13;13;10
58850;18;15;15;18
59950;11;11;11;11
61050;10;11;11;10
62150;11;7;7;11
63250;10;4;4;10
64350;6;8;8;6
65450;9;5;5;9
66550;6;8;8;6
67650;3;8;8;3
68750;5;2;2;5
69850;8;7;7;8
70950;4;6;6;4
72050;3;6;6;3
73150;2;4;4;2
74250;3;3;3;3
75350;8;3;3;8
76450;2;2;2;2
77550;3;11;11;3
78650;6;0;0;6
79750;5;5;5;5
80850;10;5;5;10
81950;10;5;5;10
83050;4;3;3;4
84150;5;5;5;5
85250;5;2;2;5
86350;3;1;1;3
87450;4;5;5;4
88550;2;3;3;2
89650;4;3;3;4
90750;4;7;7;4
91850;4;6;6;4
92950;12;3;3;12
94050;3;7;7;3
95150;6;7;7;6
96250;8;8;8;8
97350;5;1;1;5
98450;2;3;3;2
99550;3;5;5;3
