BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;701;13563;13563;701
1650;32;1852;1852;32
2750;11;53;53;11
3850;18;17;17;18
4950;10;17;17;10
6050;16;20;20;16
7150;15;6;6;15
8250;9;16;16;9
9350;13;6;6;13
10450;7;14;14;7
11550;7;12;12;7
12650;9;16;16;9
13750;6;12;12;6
14850;12;9;9;12
15950;10;6;6;10
17050;7;16;16;7
18150;10;11;11;10
19250;9;15;15;9
20350;5;11;11;5
21450;12;12;12;12
22550;15;18;18;15
23650;14;9;9;14
24750;12;9;9;12
25850;10;13;13;10
26950;14;17;17;14
28050;10;18;18;10
29150;17;17;17;17
30250;16;12;12;16
31350;11;6;6;11
32450;14;15;15;14
33550;8;18;18;8
34650;18;12;12;18
35750;7;14;14;7
36850;8;14;14;8
37950;13;14;14;13
39050;8;18;18;8
40150;14;12;12;14
41250;14;10;10;14
42350;13;10;10;13
43450;33;13;13;33
44550;55;13;13;55
45650;23;37;37;23
46750;21;43;43;21
47850;13;46;46;13
48950;40;11;11;40
50050;37;24;24;37
51150;25;38;38;25
52250;50;18;18;50
53350;57;25;25;57
54450;83;45;45;83
55550;61;54;54;61
56650;57;47;47;57
57750;51;45;45;51
58850;36;42;42;36
59950;34;33;33;34
61050;19;30;30;19
62150;20;25;25;20
63250;29;8;8;29
64350;19;15;15;19
65450;19;23;23;19
66550;18;13;13;18
67650;7;13;13;7
68750;10;16;16;10
69850;14;7;7;14
70950;11;12;12;11
72050;7;9;9;7
73150;16;10;10;16
74250;18;13;13;18
75350;16;15;15;16
76450;7;6;6;7
77550;9;17;17;9
78650;11;13;13;11
79750;24;12;12;24
80850;15;17;17;15
81950;13;15;15;13
83050;11;10;10;11
84150;11;12;12;11
85250;9;12;12;9
86350;7;12;12;7
87450;15;20;20;15
88550;12;11;11;12
89650;10;13;13;10
90750;13;16;16;13
91850;18;15;15;18
92950;12;9;9;12
94050;7;14;14;7
95150;12;14;14;12
96250;12;12;12;12
97350;7;10;10;7
98450;18;13;13;18
99550;15;12;12;15
