BinCenter (ps);Histo01;Histo02;Histo03;Histo04
550;25;727;727;25
1650;1;104;104;1
2750;4;1;1;4
3850;3;8;8;3
4950;2;2;2;2
6050;1;2;2;1
7150;1;2;2;1
8250;3;2;2;3
9350;3;2;2;3
10450;4;3;3;4
11550;1;0;0;1
12650;0;2;2;0
13750;4;0;0;4
14850;2;1;1;2
15950;3;3;3;3
17050;1;1;1;1
18150;5;0;0;5
19250;3;3;3;3
20350;1;1;1;1
21450;4;3;3;4
22550;1;4;4;1
23650;2;2;2;2
24750;1;1;1;1
25850;2;4;4;2
26950;2;1;1;2
28050;1;1;1;1
29150;1;1;1;1
30250;5;2;2;5
31350;1;1;1;1
32450;5;2;2;5
33550;2;3;3;2
34650;5;1;1;5
35750;0;3;3;0
36850;3;3;3;3
37950;2;6;6;2
39050;2;3;3;2
40150;2;8;8;2
41250;3;1;1;3
42350;2;4;4;2
43450;7;0;0;7
44550;6;1;1;6
45650;5;4;4;5
46750;1;2;2;1
47850;4;3;3;4
48950;1;5;5;1
50050;3;3;3;3
51150;3;2;2;3
52250;5;1;1;5
53350;4;3;3;4
54450;6;5;5;6
55550;6;3;3;6
56650;2;2;2;2
57750;4;6;6;4
58850;4;4;4;4
59950;2;5;5;2
61050;5;3;3;5
62150;6;1;1;6
63250;4;2;2;4
64350;1;2;2;1
65450;4;3;3;4
66550;2;2;2;2
67650;1;1;1;1
68750;0;3;3;0
69850;2;2;2;2
70950;2;3;3;2
72050;4;0;0;4
73150;2;2;2;2
74250;2;4;4;2
75350;4;7;7;4
76450;0;3;3;0
77550;0;2;2;0
78650;2;1;1;2
79750;0;5;5;0
80850;5;0;0;5
81950;0;3;3;0
83050;1;3;3;1
84150;2;1;1;2
85250;2;2;2;2
86350;2;0;0;2
87450;1;2;2;1
88550;2;3;3;2
89650;3;2;2;3
90750;3;1;1;3
91850;4;2;2;4
92950;1;4;4;1
94050;0;2;2;0
95150;0;1;1;0
96250;2;2;2;2
97350;1;2;2;1
98450;2;4;4;2
99550;0;4;4;0
